"id","gender","region","highest_education","age_band","disability","course","final_result","weekNo","homepage","content","url","quiz","glossary","forum","wiki"
"287040","Female","East Anglian Region",,"second",false,"AAA2014J","Pass","33",6,148,0,0,0,21,0
"287040","Female","East Anglian Region",,"second",false,"AAA2014J","Pass","34",5,0,0,0,0,16,0
"287040","Female","East Anglian Region",,"second",false,"AAA2014J","Pass","35",2,0,0,0,0,1,0
"287040","Female","East Anglian Region",,"second",false,"AAA2014J","Pass","36",4,0,0,0,0,3,0
"287040","Female","East Anglian Region",,"second",false,"AAA2014J","Pass","37",2,0,0,0,0,0,0
"287040","Female","East Anglian Region",,"second",false,"AAA2014J","Pass","38",1,0,0,0,0,0,0
"287040","Female","East Anglian Region",,"second",false,"AAA2014J","Pass","-3",23,84,2,0,0,0,0
"287040","Female","East Anglian Region",,"second",false,"AAA2014J","Pass","-2",6,7,1,0,0,0,0
"287040","Female","East Anglian Region",,"second",false,"AAA2014J","Pass","-1",15,74,3,0,0,0,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","0",24,35,0,0,0,62,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","1",29,105,0,0,0,48,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","2",57,169,6,0,0,75,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","3",20,17,0,0,0,22,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","4",13,23,0,0,0,7,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","5",9,41,0,0,0,3,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","6",15,92,1,0,0,8,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","7",11,49,0,0,0,14,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","8",1,0,0,0,0,0,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","9",1,0,0,0,0,0,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","10",1,1,0,0,0,3,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","11",2,1,0,0,0,3,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","13",2,0,0,0,0,0,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","15",14,117,0,0,0,3,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","16",16,101,0,0,0,15,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","17",16,15,1,0,0,12,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","18",4,0,0,0,0,13,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","19",1,2,0,0,0,8,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","20",4,2,0,0,0,3,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","21",3,1,0,0,0,4,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","23",6,25,0,0,0,12,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","25",2,0,0,0,0,0,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","28",1,2,0,0,0,0,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","29",9,22,0,0,0,11,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","30",2,9,0,0,0,0,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","31",6,1,0,0,0,10,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","33",6,6,0,0,0,6,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","34",31,104,0,0,0,47,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","35",8,58,0,0,0,0,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","-2",2,2,0,0,0,1,0
"287204","Male","Scotland",,"first",false,"AAA2014J","Pass","-1",3,7,0,0,0,9,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","0",51,173,12,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","1",45,118,10,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","2",18,29,5,0,0,3,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","3",17,40,4,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","4",9,35,2,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","5",25,89,3,0,0,6,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","6",25,48,1,0,0,23,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","7",21,49,2,0,0,8,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","8",31,73,6,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","9",15,39,1,0,0,1,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","10",17,36,6,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","11",12,21,3,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","12",25,54,6,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","13",22,100,1,0,0,5,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","14",15,67,1,0,0,3,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","15",21,61,9,0,0,2,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","16",15,49,2,0,0,1,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","17",14,46,3,0,0,3,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","18",21,63,0,0,0,5,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","19",22,53,1,0,0,2,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","20",12,34,1,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","21",17,40,6,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","22",9,6,3,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","23",5,6,1,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","24",10,25,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","25",10,23,0,0,0,2,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","26",4,10,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","27",9,19,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","28",8,49,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","29",19,54,0,0,0,1,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","30",13,42,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","31",11,36,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","32",18,47,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","33",10,26,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","34",9,13,0,0,0,1,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","35",4,1,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","36",3,1,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","37",2,0,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","38",2,0,0,0,0,0,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","-3",50,111,10,0,0,1,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","-2",51,213,10,0,0,1,0
"287210","Male","Scotland",,"second",false,"AAA2014J","Pass","-1",35,88,7,0,0,0,0
"288994","Male","Scotland",,"first",false,"AAA2014J","Fail","0",3,5,0,0,0,1,0
"288994","Male","Scotland",,"first",false,"AAA2014J","Fail","1",6,35,0,0,0,4,0
"288994","Male","Scotland",,"first",false,"AAA2014J","Fail","2",4,58,0,0,0,16,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","0",26,56,2,0,0,17,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","1",6,22,0,0,0,5,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","2",22,69,2,0,0,10,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","3",9,30,1,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","4",8,29,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","5",7,16,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","6",5,20,0,0,0,11,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","7",7,2,2,0,0,2,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","8",12,57,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","9",9,32,0,0,0,11,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","13",11,27,0,0,0,6,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","15",12,63,0,0,0,6,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","16",7,9,2,0,0,2,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","17",4,32,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","18",9,30,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","19",4,61,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","20",2,56,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","21",10,63,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","22",2,6,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","23",5,6,1,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","24",5,35,0,0,0,3,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","25",3,28,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","26",7,27,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","28",2,0,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","29",4,4,0,0,0,2,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","30",9,5,3,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","31",5,7,0,0,0,2,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","32",7,9,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","34",3,6,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","36",3,1,0,0,0,5,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","38",1,4,0,0,0,0,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","-3",14,37,0,0,0,14,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","-2",11,47,0,0,0,6,0
"289449","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","-1",9,16,0,0,0,0,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","0",131,112,1,0,2,511,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","1",22,9,1,0,0,30,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","2",44,50,11,0,0,85,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","3",58,127,13,0,0,134,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","4",6,2,1,0,0,0,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","5",7,21,2,0,0,0,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","6",26,54,3,0,0,75,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","7",101,159,18,0,0,148,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","8",16,17,2,0,0,50,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","9",7,0,0,0,0,18,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","10",11,4,0,0,0,17,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","11",6,1,0,0,0,8,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","12",9,28,1,0,0,0,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","13",19,149,0,0,0,25,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","14",11,11,0,0,0,9,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","15",58,103,2,0,0,73,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","16",120,281,13,0,2,151,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","17",2,3,0,0,0,17,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","18",34,3,2,0,0,94,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","19",55,0,2,0,0,238,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","20",37,21,0,0,0,81,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","21",23,26,2,0,0,43,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","22",4,1,0,0,0,24,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","23",51,81,3,0,0,90,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","24",7,24,0,0,0,17,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","25",8,23,0,0,0,9,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","26",13,2,7,0,0,13,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","27",28,38,0,0,0,26,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","28",13,36,0,0,0,48,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","29",15,7,0,0,0,37,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","30",40,59,6,0,0,65,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","31",26,34,2,0,0,40,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","32",12,6,0,0,0,14,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","33",43,166,2,0,0,159,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","34",31,20,0,0,0,140,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","35",4,0,0,0,0,6,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","38",3,0,0,0,0,3,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","-3",26,49,0,0,1,27,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","-2",1,0,0,0,0,0,0
"290164","Female","Scotland",,"second",false,"AAA2014J","Pass","-1",10,10,0,0,0,63,0
"292525","Male","South Region",,"first",false,"AAA2014J","Pass","0",1,3,0,0,0,0,0
"292525","Male","South Region",,"first",false,"AAA2014J","Pass","2",8,44,0,0,0,0,0
"292525","Male","South Region",,"first",false,"AAA2014J","Pass","4",1,0,0,0,0,0,0
"292525","Male","South Region",,"first",false,"AAA2014J","Pass","6",4,2,0,0,0,0,0
"292525","Male","South Region",,"first",false,"AAA2014J","Pass","7",7,39,0,0,0,0,0
"292525","Male","South Region",,"first",false,"AAA2014J","Pass","16",5,38,0,0,0,0,0
"292525","Male","South Region",,"first",false,"AAA2014J","Pass","23",10,46,4,0,0,0,0
"292525","Male","South Region",,"first",false,"AAA2014J","Pass","27",2,1,0,0,0,0,0
"292525","Male","South Region",,"first",false,"AAA2014J","Pass","30",7,25,0,0,0,0,0
"292525","Male","South Region",,"first",false,"AAA2014J","Pass","34",5,8,0,0,0,0,0
"292525","Male","South Region",,"first",false,"AAA2014J","Pass","-1",1,0,0,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","0",70,173,20,0,0,58,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","1",19,31,7,0,0,14,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","2",17,33,6,0,0,9,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","3",4,1,0,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","4",4,21,2,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","5",15,33,5,0,0,8,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","6",10,24,3,0,0,4,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","7",9,23,6,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","8",10,27,7,0,0,5,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","9",3,10,6,0,0,3,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","10",9,9,2,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","11",3,3,0,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","12",8,42,1,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","13",10,31,0,0,0,6,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","14",7,28,0,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","15",29,129,4,0,0,15,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","16",8,20,4,0,0,2,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","17",11,59,2,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","18",4,1,0,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","19",23,50,2,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","20",4,9,0,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","21",1,2,0,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","22",1,1,0,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","23",14,39,4,0,0,1,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","24",5,4,0,0,0,22,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","25",15,37,2,0,0,4,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","26",3,11,0,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","27",3,4,0,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","28",2,0,2,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","29",10,38,0,0,0,6,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","30",17,25,1,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","31",10,5,0,0,0,14,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","32",3,8,0,0,0,0,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","34",4,0,0,0,0,32,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","36",2,0,0,0,0,4,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","-3",14,16,0,0,0,12,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","-2",18,27,0,0,0,14,0
"292775","Male","South East Region",,"first",false,"AAA2014J","Pass","-1",1,2,0,0,0,0,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","0",233,92,15,0,0,580,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","1",125,59,5,0,0,293,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","2",127,32,10,0,0,278,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","3",46,24,5,0,0,116,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","4",84,48,3,0,0,185,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","5",38,49,4,0,0,98,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","6",67,60,5,0,0,102,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","7",94,21,6,0,0,134,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","8",35,41,5,0,0,112,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","9",35,35,1,0,0,76,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","10",26,32,1,0,0,73,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","11",26,53,3,0,0,38,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","12",25,23,0,0,0,36,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","13",52,45,6,0,0,139,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","14",70,52,4,0,0,111,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","15",49,0,1,0,0,105,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","16",61,23,3,0,0,130,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","17",134,24,0,0,0,157,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","18",34,49,4,0,0,91,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","19",16,15,1,0,0,49,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","20",39,100,2,0,0,80,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","21",28,57,1,0,0,61,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","22",21,30,3,0,0,53,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","23",28,17,1,0,0,69,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","24",74,43,1,0,0,51,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","25",21,84,0,0,0,36,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","26",11,13,4,0,0,21,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","27",14,12,1,0,0,16,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","28",11,3,2,0,0,18,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","29",21,20,5,0,0,35,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","30",51,32,2,0,0,61,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","31",74,29,1,0,0,91,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","32",22,15,0,0,0,59,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","33",2,1,0,0,0,1,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","34",24,27,0,0,0,54,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","35",23,0,0,0,0,23,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","36",18,0,0,0,0,0,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","37",12,0,0,0,0,1,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","38",4,0,0,0,0,0,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","-3",67,156,0,0,0,75,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","-2",57,47,1,0,0,125,0
"293824","Female","South West Region",,"second",false,"AAA2014J","Pass","-1",64,10,1,0,0,162,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","0",38,116,4,0,0,17,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","1",13,32,5,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","2",23,46,8,0,0,7,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","3",4,4,1,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","4",35,54,2,0,0,3,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","5",3,6,0,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","6",17,26,5,0,0,12,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","7",12,13,2,0,0,8,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","10",12,0,5,0,0,9,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","11",11,11,7,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","12",4,0,1,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","13",6,0,0,0,0,2,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","14",1,0,0,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","15",4,10,1,0,0,1,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","16",8,7,5,0,0,2,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","17",4,0,2,0,0,5,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","18",10,18,2,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","19",5,15,1,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","20",9,12,0,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","21",5,2,2,0,0,5,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","22",6,4,0,0,0,6,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","23",10,10,5,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","24",11,6,10,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","25",15,12,6,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","26",3,0,0,0,0,1,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","27",10,23,1,0,0,5,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","28",9,11,5,0,0,5,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","29",12,2,3,0,0,16,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","30",34,52,4,0,0,19,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","31",14,7,0,0,0,12,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","32",29,0,0,0,0,10,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","33",9,0,0,0,0,14,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","34",10,0,0,0,0,13,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","35",9,0,0,0,0,5,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","36",2,0,0,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","37",4,0,2,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","38",1,0,0,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","-3",3,1,0,0,0,0,0
"294496","Male","North Western Region",,"second",true,"AAA2014J","Pass","-1",13,57,3,0,0,1,0
"294655","Male","Wales",,"second",false,"AAA2014J","Fail","0",7,85,0,0,0,16,0
"294655","Male","Wales",,"second",false,"AAA2014J","Fail","1",10,7,0,0,0,51,0
"294655","Male","Wales",,"second",false,"AAA2014J","Fail","2",1,0,0,0,0,0,0
"294655","Male","Wales",,"second",false,"AAA2014J","Fail","3",9,83,1,0,0,15,0
"294655","Male","Wales",,"second",false,"AAA2014J","Fail","4",15,106,0,0,1,1,0
"294655","Male","Wales",,"second",false,"AAA2014J","Fail","5",6,78,0,0,0,0,0
"294655","Male","Wales",,"second",false,"AAA2014J","Fail","6",9,58,0,0,0,0,0
"294655","Male","Wales",,"second",false,"AAA2014J","Fail","7",10,131,0,0,0,0,0
"294655","Male","Wales",,"second",false,"AAA2014J","Fail","8",12,57,0,0,0,0,0
"294655","Male","Wales",,"second",false,"AAA2014J","Fail","9",4,2,0,0,0,10,0
