code_module,code_presentation,id_student,id_site,date
AAA,2014J,155984,877094,39
AAA,2014J,158707,877015,39
AAA,2014J,158707,877025,39
AAA,2014J,158707,877026,39
AAA,2014J,158707,877030,39
AAA,2014J,158707,877058,39
AAA,2014J,158707,877052,39
AAA,2014J,188278,877030,39
AAA,2014J,188278,877026,39
AAA,2014J,188278,877023,39
AAA,2014J,188278,877058,39
AAA,2014J,188278,877015,39
AAA,2014J,188278,877025,39
AAA,2014J,188278,877399,39
AAA,2014J,185350,877052,39
AAA,2014J,185350,877043,39
AAA,2014J,185350,877030,39
AAA,2014J,371710,877052,39
AAA,2014J,371710,877030,39
AAA,2014J,369834,877051,39
AAA,2014J,369834,877030,39
AAA,2014J,369834,877399,39
AAA,2014J,375260,877058,39
AAA,2014J,375646,877069,39
AAA,2014J,375646,877030,39
AAA,2014J,375260,877052,39
AAA,2014J,375646,877066,39
AAA,2014J,375646,877043,39
AAA,2014J,375260,877015,39
AAA,2014J,375260,877030,39
AAA,2014J,381642,877052,39
AAA,2014J,381642,877030,39
AAA,2014J,381642,877081,39
AAA,2014J,381642,877043,39
AAA,2014J,364957,877015,39
AAA,2014J,364957,877030,39
AAA,2014J,364957,877012,39
AAA,2014J,468694,877030,39
AAA,2014J,468694,877012,39
AAA,2014J,446108,877051,39
AAA,2014J,446108,877030,39
AAA,2014J,440319,877094,39
AAA,2014J,440319,877012,39
AAA,2014J,440319,877015,39
AAA,2014J,440319,877030,39
AAA,2014J,421455,877052,39
AAA,2014J,421455,877030,39
AAA,2014J,421455,877399,39
AAA,2014J,431025,877043,39
AAA,2014J,431025,877030,39
AAA,2014J,409703,877043,39
AAA,2014J,409703,877015,39
AAA,2014J,409703,877012,39
AAA,2014J,409703,877030,39
AAA,2014J,409100,877075,39
AAA,2014J,409100,877030,39
AAA,2014J,409100,877095,39
AAA,2014J,409100,877058,39
AAA,2014J,406682,877012,39
AAA,2014J,522482,877043,39
AAA,2014J,522482,877030,39
AAA,2014J,503889,877058,39
AAA,2014J,503889,877026,39
AAA,2014J,503889,877030,39
AAA,2014J,483800,877051,39
AAA,2014J,483800,877030,39
AAA,2014J,481022,877043,39
AAA,2014J,481022,877030,39
AAA,2014J,402961,877052,39
AAA,2014J,402961,877015,39
AAA,2014J,402961,877399,39
AAA,2014J,402961,877026,39
AAA,2014J,402961,877030,39
AAA,2014J,406682,877399,39
AAA,2014J,406682,877030,39
AAA,2014J,401404,877030,39
AAA,2014J,384203,877030,39
AAA,2014J,384203,877025,39
AAA,2014J,384203,877026,39
AAA,2014J,384203,877015,39
AAA,2014J,382095,877015,39
AAA,2014J,382095,877038,39
AAA,2014J,382095,877030,39
AAA,2014J,382095,877066,39
AAA,2014J,382095,877069,39
AAA,2014J,382095,877012,39
AAA,2014J,384725,877015,39
AAA,2014J,384725,877077,39
AAA,2014J,384725,877030,39
AAA,2014J,384725,877026,39
AAA,2014J,398349,877015,39
AAA,2014J,398349,877052,39
AAA,2014J,398349,877026,39
AAA,2014J,398349,877030,39
AAA,2014J,391249,877052,39
AAA,2014J,391249,877030,39
AAA,2014J,588477,877052,39
AAA,2014J,588477,877030,39
AAA,2014J,569505,877052,39
AAA,2014J,569505,877012,39
AAA,2014J,569505,877030,39
AAA,2014J,569505,877025,39
AAA,2014J,569505,877015,39
AAA,2014J,570317,877030,39
AAA,2014J,570317,877399,39
AAA,2014J,527100,877030,39
AAA,2014J,548120,877051,39
AAA,2014J,548120,877030,39
AAA,2014J,537081,877043,39
AAA,2014J,537081,877030,39
AAA,2014J,537081,877066,39
AAA,2014J,537081,877069,39
AAA,2014J,637665,877015,39
AAA,2014J,637665,877030,39
AAA,2014J,637665,877026,39
AAA,2014J,637665,877025,39
AAA,2014J,677186,877051,39
AAA,2014J,677186,877052,39
AAA,2014J,677186,877094,39
AAA,2014J,677186,877030,39
AAA,2014J,677186,877053,39
AAA,2014J,648130,877030,39
AAA,2014J,648130,877043,39
AAA,2014J,1398979,877030,39
AAA,2014J,1398979,877026,39
AAA,2014J,1398979,877015,39
AAA,2014J,1398979,877058,39
AAA,2014J,1352868,877237,39
AAA,2014J,1352868,877058,39
AAA,2014J,1352868,877051,39
AAA,2014J,1352868,877052,39
AAA,2014J,1352868,877030,39
AAA,2014J,1045203,877043,39
AAA,2014J,1045203,877030,39
AAA,2014J,1045203,877379,39
AAA,2014J,998493,877026,39
AAA,2014J,998493,877015,39
AAA,2014J,998493,877399,39
AAA,2014J,998493,877012,39
AAA,2014J,998493,877077,39
AAA,2014J,998493,877066,39
AAA,2014J,998493,877030,39
AAA,2014J,1183831,877030,39
AAA,2014J,1183831,877058,39
AAA,2014J,1183831,877015,39
AAA,2014J,1183831,877052,39
AAA,2014J,1183831,877399,39
AAA,2014J,1112555,877030,39
AAA,2014J,1112555,877051,39
AAA,2014J,1112555,877039,39
AAA,2014J,1112555,877015,39
AAA,2014J,1112555,877094,39
AAA,2014J,1576513,877026,39
AAA,2014J,1576513,877015,39
AAA,2014J,1576513,877095,39
AAA,2014J,1576513,877077,39
AAA,2014J,1576513,877058,39
AAA,2014J,1576513,877012,39
AAA,2014J,1576513,877030,39
AAA,2014J,1576513,877399,39
AAA,2014J,1484804,877030,39
AAA,2014J,1456619,877061,39
AAA,2014J,1456619,877052,39
AAA,2014J,2057803,877026,39
AAA,2014J,2057803,877030,39
AAA,2014J,2057803,877012,39
AAA,2014J,2057803,877015,39
AAA,2014J,2085209,877026,39
AAA,2014J,2085209,877015,39
AAA,2014J,2085209,877012,39
AAA,2014J,2086400,877012,39
AAA,2014J,2085209,877030,39
AAA,2014J,2085209,877077,39
AAA,2014J,2045084,877237,39
AAA,2014J,2045084,877081,39
AAA,2014J,2045084,877030,39
AAA,2014J,2045084,877049,39
AAA,2014J,2086400,877052,39
AAA,2014J,2086400,877030,39
AAA,2014J,2086400,877015,39
AAA,2014J,2086400,877399,39
AAA,2014J,2010232,877030,39
AAA,2014J,2010232,877012,39
AAA,2014J,2010232,877052,39
AAA,2014J,2165164,877043,39
AAA,2014J,2165164,877237,39
AAA,2014J,2165164,877015,39
AAA,2014J,2165164,877030,39
AAA,2014J,2158048,877399,39
AAA,2014J,2158048,877051,39
AAA,2014J,2158048,877052,39
AAA,2014J,2158048,877030,39
AAA,2014J,2148681,877142,39
AAA,2014J,2148681,877052,39
AAA,2014J,2148681,877015,39
AAA,2014J,2148681,877043,39
AAA,2014J,2148681,877030,39
AAA,2014J,2467267,877043,39
AAA,2014J,2467267,877030,39
AAA,2014J,2521865,877030,39
AAA,2014J,2521865,877076,39
AAA,2014J,2521865,877015,39
AAA,2014J,2521865,877399,39
AAA,2014J,2521865,877026,39
AAA,2014J,2522927,877030,39
AAA,2014J,2522927,877012,39
AAA,2014J,2494700,877030,39
AAA,2014J,2494700,877052,39
AAA,2014J,2500258,877051,39
AAA,2014J,2500258,877030,39
AAA,2014J,2500258,877074,39
AAA,2014J,2509639,877052,39
AAA,2014J,2509639,877030,39
AAA,2014J,1970390,877052,39
AAA,2014J,1970390,877026,39
AAA,2014J,1967783,877015,39
AAA,2014J,1970390,877015,39
AAA,2014J,1970390,877030,39
AAA,2014J,1947156,877015,39
AAA,2014J,1947156,877012,39
AAA,2014J,1947156,877051,39
AAA,2014J,1947156,877052,39
AAA,2014J,1947156,877094,39
AAA,2014J,1947156,877030,39
AAA,2014J,1947156,877399,39
AAA,2014J,1967783,877030,39
AAA,2014J,1715896,877025,39
AAA,2014J,1715896,877012,39
AAA,2014J,1715896,877026,39
AAA,2014J,1715896,877058,39
AAA,2014J,1715896,877076,39
AAA,2014J,1715896,877039,39
AAA,2014J,1715896,877015,39
AAA,2014J,1715896,877030,39
AAA,2014J,1715896,877044,39
AAA,2014J,1715896,877074,39
AAA,2014J,1721270,877051,39
AAA,2014J,1926668,877399,39
AAA,2014J,1926668,877030,39
AAA,2014J,1926668,877052,39
AAA,2014J,1799111,877052,39
AAA,2014J,1799111,877030,39
AAA,2014J,2692514,877026,39
AAA,2014J,2692514,877044,39
AAA,2014J,2692514,877025,39
AAA,2014J,2692514,877012,39
AAA,2014J,2692514,877015,39
AAA,2014J,2692514,877077,39
AAA,2014J,2692514,877045,39
AAA,2014J,2692514,877058,39
AAA,2014J,2692514,877030,39
AAA,2014J,2569324,877030,39
AAA,2014J,2601889,877039,39
AAA,2014J,2601889,877012,39
AAA,2014J,2601889,877030,39
AAA,2014J,2596621,877030,39
AAA,2014J,2596621,877015,39
AAA,2014J,2596621,877058,39
AAA,2014J,2596621,877026,39
AAA,2014J,2602338,877043,39
AAA,2014J,2602338,877051,39
AAA,2014J,2602338,877030,39
AAA,2014J,2633226,877094,39
AAA,2014J,2596621,877012,39
AAA,2014J,2642935,877052,39
AAA,2014J,2642935,877012,39
AAA,2014J,2642935,877399,39
AAA,2014J,2642935,877058,39
AAA,2014J,2642935,877030,39
AAA,2014J,696073,877030,39
AAA,2014J,696073,877043,39
AAA,2014J,696073,877052,39
AAA,2014J,852847,877030,39
AAA,2014J,721259,877030,39
AAA,2014J,721259,877015,39
AAA,2014J,721259,877012,39
AAA,2014J,2297896,877039,39
AAA,2014J,2297896,877058,39
AAA,2014J,2297896,877392,39
AAA,2014J,2297896,877030,39
AAA,2014J,2297896,877399,39
AAA,2014J,2297896,877051,39
AAA,2014J,2244332,877015,39
AAA,2014J,2244332,877094,39
AAA,2014J,2244332,877012,39
AAA,2014J,2244332,877026,39
AAA,2014J,2244332,877074,39
AAA,2014J,2244332,877386,39
AAA,2014J,2244332,877081,39
AAA,2014J,2240349,877015,39
AAA,2014J,2240349,877012,39
AAA,2014J,2240349,877030,39
AAA,2014J,2330254,877026,39
AAA,2014J,2330254,877015,39
AAA,2014J,2330254,877012,39
AAA,2014J,2330254,877030,39
AAA,2014J,2330254,877052,39
AAA,2014J,2375975,877012,39
AAA,2014J,2375975,877015,39
AAA,2014J,2375975,877026,39
AAA,2014J,2375975,877030,39
AAA,2014J,2358969,877051,39
AAA,2014J,2358969,877399,39
AAA,2014J,2358969,877030,39
AAA,2014J,2369415,877066,39
AAA,2014J,2369415,877030,39
AAA,2014J,2244332,877026,40
AAA,2014J,2277857,877015,40
AAA,2014J,2277857,877035,40
AAA,2014J,2277857,877030,40
AAA,2014J,2330254,877058,40
AAA,2014J,2330254,877015,40
AAA,2014J,2330254,877052,40
AAA,2014J,2330254,877025,40
AAA,2014J,2330254,877012,40
AAA,2014J,2330254,877030,40
AAA,2014J,2330254,877026,40
AAA,2014J,2240349,877399,40
AAA,2014J,2240349,877030,40
AAA,2014J,2244332,877015,40
AAA,2014J,2244332,877030,40
AAA,2014J,2369415,877030,40
AAA,2014J,2369415,877074,40
AAA,2014J,2369415,877058,40
AAA,2014J,2358969,877052,40
AAA,2014J,2358969,877051,40
AAA,2014J,2358969,877045,40
AAA,2014J,2358969,877030,40
AAA,2014J,2355470,877043,40
AAA,2014J,2355470,877030,40
AAA,2014J,2509639,877052,40
AAA,2014J,2509639,877030,40
AAA,2014J,2494700,877015,40
AAA,2014J,2494700,877399,40
AAA,2014J,2494700,877058,40
AAA,2014J,2494700,877052,40
AAA,2014J,2494700,877030,40
AAA,2014J,2500258,877030,40
AAA,2014J,2500258,877051,40
AAA,2014J,2436812,877015,40
AAA,2014J,2436812,877043,40
AAA,2014J,2436812,877399,40
AAA,2014J,2436812,877074,40
AAA,2014J,2436812,877030,40
AAA,2014J,2522927,877077,40
AAA,2014J,2522927,877399,40
AAA,2014J,2522927,877081,40
AAA,2014J,2521865,877015,40
AAA,2014J,2522927,877231,40
AAA,2014J,2522927,877030,40
AAA,2014J,2521865,877030,40
AAA,2014J,2521865,877399,40
AAA,2014J,998493,877015,40
AAA,2014J,998493,877030,40
AAA,2014J,998493,877026,40
AAA,2014J,1045203,877052,40
AAA,2014J,1045203,877030,40
AAA,2014J,1398979,877026,40
AAA,2014J,1398979,877030,40
AAA,2014J,1398979,877015,40
AAA,2014J,1398979,877012,40
AAA,2014J,1576513,877399,40
AAA,2014J,1576513,877026,40
AAA,2014J,1576513,877015,40
AAA,2014J,1576513,877030,40
AAA,2014J,1576513,877052,40
AAA,2014J,1576513,877075,40
AAA,2014J,1576513,877077,40
AAA,2014J,1576513,877023,40
AAA,2014J,1576513,877095,40
AAA,2014J,1609002,877030,40
AAA,2014J,1609002,877051,40
AAA,2014J,1183831,877030,40
AAA,2014J,1183831,877399,40
AAA,2014J,1183831,877058,40
AAA,2014J,1183831,877075,40
AAA,2014J,1183831,877095,40
AAA,2014J,2148681,877015,40
AAA,2014J,2148681,877030,40
AAA,2014J,2158196,877012,40
AAA,2014J,2158196,877030,40
AAA,2014J,2158196,877094,40
AAA,2014J,2158196,877015,40
AAA,2014J,2158196,877040,40
AAA,2014J,2085209,877015,40
AAA,2014J,2085209,877030,40
AAA,2014J,2085209,877026,40
AAA,2014J,2057803,877012,40
AAA,2014J,2057803,877015,40
AAA,2014J,2057803,877030,40
AAA,2014J,2010232,877012,40
AAA,2014J,2010232,877052,40
AAA,2014J,2010232,877015,40
AAA,2014J,2010232,877026,40
AAA,2014J,2010232,877030,40
AAA,2014J,2086400,877026,40
AAA,2014J,2086400,877081,40
AAA,2014J,2086400,877052,40
AAA,2014J,2086400,877015,40
AAA,2014J,2086400,877058,40
AAA,2014J,2086400,877030,40
AAA,2014J,696578,877030,40
AAA,2014J,696073,877015,40
AAA,2014J,696073,877066,40
AAA,2014J,696073,877012,40
AAA,2014J,696073,877030,40
AAA,2014J,1799111,877012,40
AAA,2014J,1799111,877030,40
AAA,2014J,1799111,877015,40
AAA,2014J,1715896,877015,40
AAA,2014J,1715896,877026,40
AAA,2014J,1715896,877030,40
AAA,2014J,1689639,877015,40
AAA,2014J,1689639,877025,40
AAA,2014J,1689639,877030,40
AAA,2014J,1686551,877094,40
AAA,2014J,1686551,877074,40
AAA,2014J,1686551,877043,40
AAA,2014J,1686551,877030,40
AAA,2014J,1686551,877399,40
AAA,2014J,1947156,877030,40
AAA,2014J,1947156,877053,40
AAA,2014J,1947156,877015,40
AAA,2014J,1947156,877399,40
AAA,2014J,1947156,877081,40
AAA,2014J,1970390,877052,40
AAA,2014J,1970390,877030,40
AAA,2014J,1970390,877399,40
AAA,2014J,1926668,877095,40
AAA,2014J,1926668,877399,40
AAA,2014J,1926668,877030,40
AAA,2014J,1926668,877044,40
AAA,2014J,1926668,877058,40
AAA,2014J,1926668,877043,40
AAA,2014J,1926668,877077,40
AAA,2014J,1926668,877075,40
AAA,2014J,1757766,877052,40
AAA,2014J,1757766,877030,40
AAA,2014J,1773377,877077,40
AAA,2014J,1773377,877058,40
AAA,2014J,1773377,877399,40
AAA,2014J,1773377,877030,40
AAA,2014J,2642935,877012,40
AAA,2014J,2642935,877030,40
AAA,2014J,2649800,877399,40
AAA,2014J,2649800,877040,40
AAA,2014J,2649800,877076,40
AAA,2014J,2649800,877030,40
AAA,2014J,2649800,877228,40
AAA,2014J,2649800,877211,40
AAA,2014J,2649800,877053,40
AAA,2014J,2649800,877044,40
AAA,2014J,2649800,877045,40
AAA,2014J,2574990,877030,40
AAA,2014J,2574990,877399,40
AAA,2014J,2546445,877015,40
AAA,2014J,2546445,877052,40
AAA,2014J,2546445,877058,40
AAA,2014J,2546445,877030,40
AAA,2014J,2546445,877399,40
AAA,2014J,2677624,877043,40
AAA,2014J,2677624,877015,40
AAA,2014J,2677624,877030,40
AAA,2014J,2680312,877052,40
AAA,2014J,2680312,877030,40
AAA,2014J,2692514,877026,40
AAA,2014J,2692514,877030,40
AAA,2014J,2692514,877015,40
AAA,2014J,2596621,877012,40
AAA,2014J,2596621,877015,40
AAA,2014J,2584873,877051,40
AAA,2014J,2584873,877094,40
AAA,2014J,2584873,877030,40
AAA,2014J,2581477,877030,40
AAA,2014J,2581477,877012,40
AAA,2014J,2601889,877012,40
AAA,2014J,2601889,877015,40
AAA,2014J,2601889,877026,40
AAA,2014J,2601889,877030,40
AAA,2014J,2596621,877026,40
AAA,2014J,2596621,877030,40
AAA,2014J,588477,877030,40
AAA,2014J,588477,877052,40
AAA,2014J,588477,877015,40
AAA,2014J,588477,877025,40
AAA,2014J,364957,877015,40
AAA,2014J,364957,877012,40
AAA,2014J,364957,877026,40
AAA,2014J,364957,877030,40
AAA,2014J,364957,877058,40
AAA,2014J,364957,877081,40
AAA,2014J,364957,877043,40
AAA,2014J,350939,877030,40
AAA,2014J,350939,877052,40
AAA,2014J,381642,877052,40
AAA,2014J,381642,877030,40
AAA,2014J,381642,877399,40
AAA,2014J,381642,877012,40
AAA,2014J,381642,877043,40
AAA,2014J,371710,877052,40
AAA,2014J,371710,877015,40
AAA,2014J,371710,877030,40
AAA,2014J,375260,877052,40
AAA,2014J,375260,877051,40
AAA,2014J,375260,877030,40
AAA,2014J,375260,877094,40
AAA,2014J,375260,877043,40
AAA,2014J,375260,877058,40
AAA,2014J,52765,877012,40
AAA,2014J,52765,877052,40
AAA,2014J,52765,877030,40
AAA,2014J,52765,877058,40
AAA,2014J,52765,877399,40
AAA,2014J,55104,877012,40
AAA,2014J,55104,877051,40
AAA,2014J,55104,877015,40
AAA,2014J,55104,877030,40
AAA,2014J,55104,877052,40
AAA,2014J,55104,877399,40
AAA,2014J,70011,877058,40
AAA,2014J,70011,877030,40
AAA,2014J,70011,877026,40
AAA,2014J,70011,877052,40
AAA,2014J,70011,877241,40
AAA,2014J,28061,877026,40
AAA,2014J,28061,877077,40
AAA,2014J,28061,877015,40
AAA,2014J,28061,877030,40
AAA,2014J,94961,877052,40
AAA,2014J,94961,877095,40
AAA,2014J,95755,877030,40
AAA,2014J,95755,877052,40
AAA,2014J,94961,877030,40
AAA,2014J,94961,877012,40
AAA,2014J,87431,877085,40
AAA,2014J,87431,877079,40
AAA,2014J,87431,877030,40
AAA,2014J,87431,877399,40
AAA,2014J,87431,877040,40
AAA,2014J,85302,877052,40
AAA,2014J,85302,877030,40
AAA,2014J,85302,877399,40
AAA,2014J,85144,877052,40
AAA,2014J,85144,877030,40
AAA,2014J,85092,877030,40
AAA,2014J,58071,877052,40
AAA,2014J,58316,877030,40
AAA,2014J,58071,877026,40
AAA,2014J,58071,877030,40
AAA,2014J,263251,877039,40
AAA,2014J,263251,877030,40
AAA,2014J,263543,877058,40
AAA,2014J,263543,877030,40
AAA,2014J,258587,877051,40
AAA,2014J,258587,877066,40
AAA,2014J,258587,877012,40
AAA,2014J,258587,877094,40
AAA,2014J,258587,877030,40
AAA,2014J,258587,877399,40
AAA,2014J,258587,877142,40
AAA,2014J,258587,877033,40
AAA,2014J,273346,877030,40
AAA,2014J,273346,877399,40
AAA,2014J,273346,877074,40
AAA,2014J,274947,877030,40
AAA,2014J,248581,877052,40
AAA,2014J,248581,877030,40
AAA,2014J,248581,877043,40
AAA,2014J,248581,877058,40
AAA,2014J,252073,877399,40
AAA,2014J,252073,877030,40
AAA,2014J,237274,877026,40
AAA,2014J,237274,877075,40
AAA,2014J,237274,877030,40
AAA,2014J,237274,877052,40
AAA,2014J,237274,877012,40
AAA,2014J,237274,877095,40
AAA,2014J,237274,877015,40
AAA,2014J,235507,877094,40
AAA,2014J,235507,877030,40
AAA,2014J,341876,877030,40
AAA,2014J,341876,877012,40
AAA,2014J,342007,877030,40
AAA,2014J,341876,877052,40
AAA,2014J,342007,877399,40
AAA,2014J,332884,877399,40
AAA,2014J,332884,877052,40
AAA,2014J,332884,877026,40
AAA,2014J,332884,877030,40
AAA,2014J,328024,877012,40
AAA,2014J,328024,877030,40
AAA,2014J,328024,877052,40
AAA,2014J,323370,877030,40
AAA,2014J,323370,877039,40
AAA,2014J,323370,877399,40
AAA,2014J,345440,877030,40
AAA,2014J,345440,877043,40
AAA,2014J,346118,877094,40
AAA,2014J,346118,877030,40
AAA,2014J,346118,877074,40
AAA,2014J,346118,877043,40
AAA,2014J,315744,877030,40
AAA,2014J,315744,877077,40
AAA,2014J,315744,877026,40
AAA,2014J,315076,877058,40
AAA,2014J,315076,877052,40
AAA,2014J,315076,877030,40
AAA,2014J,315076,877399,40
AAA,2014J,188278,877030,40
AAA,2014J,188278,877015,40
AAA,2014J,183057,877030,40
AAA,2014J,183057,877015,40
AAA,2014J,183057,877012,40
AAA,2014J,200804,877052,40
AAA,2014J,200804,877030,40
AAA,2014J,174094,877380,40
AAA,2014J,174094,877039,40
AAA,2014J,174094,877052,40
AAA,2014J,174094,877074,40
AAA,2014J,174094,877399,40
AAA,2014J,174094,877058,40
AAA,2014J,174094,877030,40
AAA,2014J,175772,877026,40
AAA,2014J,175447,877052,40
AAA,2014J,175447,877025,40
AAA,2014J,175447,877030,40
AAA,2014J,175447,877015,40
AAA,2014J,175772,877015,40
AAA,2014J,175447,877026,40
AAA,2014J,175772,877030,40
AAA,2014J,228021,877015,40
AAA,2014J,228021,877030,40
AAA,2014J,228021,877025,40
AAA,2014J,228021,877012,40
AAA,2014J,228021,877074,40
AAA,2014J,228383,877051,40
AAA,2014J,228383,877030,40
AAA,2014J,228021,877052,40
AAA,2014J,158707,877094,40
AAA,2014J,158707,877015,40
AAA,2014J,158707,877045,40
AAA,2014J,158707,877026,40
AAA,2014J,158707,877043,40
AAA,2014J,158707,877025,40
AAA,2014J,158707,877030,40
AAA,2014J,155984,877074,40
AAA,2014J,155984,877030,40
AAA,2014J,155984,877094,40
AAA,2014J,146503,877043,40
AAA,2014J,146503,877030,40
AAA,2014J,124064,877030,40
AAA,2014J,124064,877051,40
AAA,2014J,124064,877039,40
AAA,2014J,124064,877052,40
AAA,2014J,117818,877030,40
AAA,2014J,117818,877040,40
AAA,2014J,117818,877045,40
AAA,2014J,117818,877399,40
AAA,2014J,117818,877044,40
AAA,2014J,119902,877052,40
AAA,2014J,119902,877030,40
AAA,2014J,107489,877015,40
AAA,2014J,107489,877399,40
AAA,2014J,107489,877030,40
AAA,2014J,107489,877026,40
AAA,2014J,107489,877052,40
AAA,2014J,107489,877043,40
AAA,2014J,107489,877066,40
AAA,2014J,107489,877044,40
AAA,2014J,130547,877051,40
AAA,2014J,130547,877030,40
AAA,2014J,129955,877075,40
AAA,2014J,129955,877095,40
AAA,2014J,129955,877030,40
AAA,2014J,133922,877052,40
AAA,2014J,133922,877012,40
AAA,2014J,133922,877030,40
AAA,2014J,109155,877025,40
AAA,2014J,109155,877023,40
AAA,2014J,109155,877012,40
AAA,2014J,109155,877015,40
AAA,2014J,109155,877081,40
AAA,2014J,109155,877058,40
AAA,2014J,109155,877030,40
AAA,2014J,109155,877026,40
AAA,2014J,109155,877043,40
AAA,2014J,109155,877399,40
AAA,2014J,148993,877026,40
AAA,2014J,148993,877030,40
AAA,2014J,148993,877015,40
AAA,2014J,287210,877064,40
AAA,2014J,287210,877030,40
AAA,2014J,287210,877015,40
AAA,2014J,287040,877030,40
AAA,2014J,287040,877051,40
AAA,2014J,287040,877052,40
AAA,2014J,287040,877039,40
AAA,2014J,287040,877399,40
AAA,2014J,275674,877030,40
AAA,2014J,296424,877045,40
AAA,2014J,296424,877030,40
AAA,2014J,304465,877077,40
AAA,2014J,304465,877095,40
AAA,2014J,304465,877399,40
AAA,2014J,304465,877058,40
AAA,2014J,304465,877015,40
AAA,2014J,304465,877030,40
AAA,2014J,303521,877052,40
AAA,2014J,303521,877058,40
AAA,2014J,303521,877043,40
AAA,2014J,303521,877066,40
AAA,2014J,303521,877030,40
AAA,2014J,294655,877030,40
AAA,2014J,293824,877026,40
AAA,2014J,293824,877030,40
AAA,2014J,293824,877015,40
AAA,2014J,281636,877043,40
AAA,2014J,281636,877039,40
AAA,2014J,281636,877015,40
AAA,2014J,313937,877015,40
AAA,2014J,313937,877026,40
AAA,2014J,313937,877077,40
AAA,2014J,313937,877023,40
AAA,2014J,313937,877030,40
AAA,2014J,313937,877076,40
AAA,2014J,382095,877015,40
AAA,2014J,382095,877030,40
AAA,2014J,382095,877012,40
AAA,2014J,382095,877025,40
AAA,2014J,383180,877052,40
AAA,2014J,383180,877030,40
AAA,2014J,384203,877015,40
AAA,2014J,384203,877039,40
AAA,2014J,384203,877025,40
AAA,2014J,384203,877026,40
AAA,2014J,384203,877030,40
AAA,2014J,406682,877043,40
AAA,2014J,406682,877399,40
AAA,2014J,406682,877066,40
AAA,2014J,406682,877069,40
AAA,2014J,406682,877038,40
AAA,2014J,406682,877030,40
AAA,2014J,402961,877052,40
AAA,2014J,402961,877026,40
AAA,2014J,402961,877015,40
AAA,2014J,402961,877030,40
AAA,2014J,404356,877015,40
AAA,2014J,404356,877043,40
AAA,2014J,404356,877012,40
AAA,2014J,404356,877051,40
AAA,2014J,404356,877030,40
AAA,2014J,404356,877081,40
AAA,2014J,404356,877039,40
AAA,2014J,401404,877399,40
AAA,2014J,401404,877030,40
AAA,2014J,401404,877058,40
AAA,2014J,398171,877073,40
AAA,2014J,398171,877043,40
AAA,2014J,398171,877015,40
AAA,2014J,398171,877012,40
AAA,2014J,398171,877081,40
AAA,2014J,398171,877030,40
AAA,2014J,398171,877231,40
AAA,2014J,446108,877030,40
AAA,2014J,446108,877052,40
AAA,2014J,409703,877012,40
AAA,2014J,409703,877030,40
AAA,2014J,409703,877015,40
AAA,2014J,409100,877077,40
AAA,2014J,409100,877095,40
AAA,2014J,409100,877030,40
AAA,2014J,411971,877095,40
AAA,2014J,411971,877030,40
AAA,2014J,431025,877052,40
AAA,2014J,431025,877030,40
AAA,2014J,431025,877043,40
AAA,2014J,421455,877058,40
AAA,2014J,421455,877030,40
AAA,2014J,421455,877043,40
AAA,2014J,421455,877399,40
AAA,2014J,483800,877051,40
AAA,2014J,483800,877030,40
AAA,2014J,470982,877030,40
AAA,2014J,470982,877052,40
AAA,2014J,476603,877030,40
AAA,2014J,503889,877030,40
AAA,2014J,503889,877075,40
AAA,2014J,503889,877095,40
AAA,2014J,503889,877058,40
AAA,2014J,639053,877030,40
AAA,2014J,527100,877052,40
AAA,2014J,527100,877381,40
AAA,2014J,527100,877030,40
AAA,2014J,527100,877094,40
AAA,2014J,527100,877051,40
AAA,2014J,527100,877074,40
AAA,2014J,527100,877386,40
AAA,2014J,527100,877095,40
AAA,2014J,527100,877015,40
AAA,2014J,544253,877030,40
AAA,2014J,544253,877052,40
AAA,2014J,544253,877039,40
AAA,2014J,544253,877052,41
AAA,2014J,544253,877030,41
AAA,2014J,527100,877052,41
AAA,2014J,527100,877051,41
AAA,2014J,527100,877030,41
AAA,2014J,527801,877030,41
AAA,2014J,527801,877012,41
AAA,2014J,561467,877030,41
AAA,2014J,561467,877012,41
AAA,2014J,313937,877026,41
AAA,2014J,313937,877025,41
AAA,2014J,313937,877030,41
AAA,2014J,313937,877076,41
AAA,2014J,313937,877015,41
AAA,2014J,309142,877012,41
AAA,2014J,309142,877030,41
AAA,2014J,309142,877095,41
AAA,2014J,287040,877039,41
AAA,2014J,287040,877030,41
AAA,2014J,287040,877058,41
AAA,2014J,287210,877064,41
AAA,2014J,287210,877030,41
AAA,2014J,289449,877030,41
AAA,2014J,275792,877043,41
AAA,2014J,275792,877030,41
AAA,2014J,275792,877074,41
AAA,2014J,277123,877052,41
AAA,2014J,277123,877030,41
AAA,2014J,281636,877043,41
AAA,2014J,281636,877052,41
AAA,2014J,281636,877051,41
AAA,2014J,281636,877015,41
AAA,2014J,281636,877399,41
AAA,2014J,281636,877065,41
AAA,2014J,281636,877094,41
AAA,2014J,281636,877030,41
AAA,2014J,303521,877026,41
AAA,2014J,303521,877052,41
AAA,2014J,303521,877015,41
AAA,2014J,303521,877058,41
AAA,2014J,303521,877030,41
AAA,2014J,302476,877095,41
AAA,2014J,302476,877077,41
AAA,2014J,302476,877399,41
AAA,2014J,302476,877030,41
AAA,2014J,293824,877026,41
AAA,2014J,293824,877015,41
AAA,2014J,293824,877075,41
AAA,2014J,293824,877095,41
AAA,2014J,293824,877030,41
