code_module,code_presentation,id_student,id_site,date
AAA,2013J,142326,546665,117
AAA,2013J,332789,546667,-6
AAA,2013J,2155014,546731,22
AAA,2013J,229361,546614,64
AAA,2013J,2691206,546883,37
AAA,2013J,312537,546654,99
AAA,2013J,240884,546903,17
AAA,2013J,145130,546657,16
AAA,2013J,62155,546657,21
AAA,2013J,195262,546614,40
AAA,2013J,296332,546614,267
AAA,2013J,1035023,546732,18
AAA,2013J,291334,546883,121
AAA,2013J,175392,546697,123
AAA,2013J,258894,546672,214
AAA,2013J,62155,546739,24
AAA,2013J,319047,547017,238
AAA,2013J,62155,546614,194
AAA,2013J,343446,546657,53
AAA,2013J,144801,546654,152
AAA,2013J,2153153,546614,212
AAA,2013J,1970390,547020,-4
AAA,2013J,94961,546734,50
AAA,2013J,59185,546667,13
AAA,2013J,141355,546657,53
AAA,2013J,335764,546657,59
AAA,2013J,1488959,546702,211
AAA,2013J,2458355,546737,62
AAA,2013J,157568,546732,241
AAA,2013J,405088,546662,17
AAA,2013J,104476,546614,28
AAA,2013J,2694424,546651,149
AAA,2013J,110175,546702,60
AAA,2013J,2229865,546713,169
AAA,2013J,705379,546650,179
AAA,2013J,1847830,546697,186
AAA,2013J,168936,546668,28
AAA,2013J,195262,546702,102
AAA,2013J,144801,546883,155
AAA,2013J,588775,546676,212
AAA,2013J,231554,546676,116
AAA,2013J,238007,546696,90
AAA,2013J,1518989,546650,162
AAA,2013J,2689958,546645,17
AAA,2013J,114999,546687,221
AAA,2013J,2645733,546614,159
AAA,2013J,137873,546650,37
AAA,2013J,184271,546697,182
AAA,2013J,2437837,546713,211
AAA,2013J,2481901,546688,163
AAA,2013J,365244,546667,9
AAA,2013J,1105478,546650,3
AAA,2013J,187100,546739,38
AAA,2013J,2694424,546614,189
AAA,2013J,1686521,546723,28
AAA,2013J,2639540,546655,60
AAA,2013J,2641155,546614,215
AAA,2013J,2073016,546700,1
AAA,2013J,241649,546655,65
AAA,2013J,2550279,546697,179
AAA,2013J,172112,546702,63
AAA,2013J,2369266,546883,158
AAA,2013J,104476,546983,5
AAA,2013J,1465690,546650,107
AAA,2013J,1970390,546614,32
AAA,2013J,155984,546614,67
AAA,2013J,258894,546731,19
AAA,2013J,2153153,546656,214
AAA,2013J,1465690,546685,121
AAA,2013J,290201,546614,219
AAA,2013J,258894,546658,74
AAA,2013J,2364471,546650,133
AAA,2013J,2458355,546702,226
AAA,2013J,312537,546651,122
AAA,2013J,312537,546911,-3
AAA,2013J,319047,546648,145
AAA,2013J,111717,546614,-5
AAA,2013J,228082,546614,156
AAA,2013J,2146792,546657,35
AAA,2013J,588775,547037,226
AAA,2013J,402470,546657,14
AAA,2013J,137873,546614,218
AAA,2013J,368963,546657,83
AAA,2013J,2694424,546614,17
AAA,2013J,345357,546702,237
AAA,2013J,1640609,546691,149
AAA,2013J,2649826,546685,103
AAA,2013J,258894,546614,11
AAA,2013J,255548,546732,237
AAA,2013J,1970390,546657,25
AAA,2013J,2518069,546662,-1
AAA,2013J,333323,546614,214
AAA,2013J,588775,546655,56
AAA,2013J,142326,546681,-5
AAA,2013J,1894188,546654,243
AAA,2013J,1035023,546614,151
AAA,2013J,978739,546656,190
AAA,2013J,1626710,546657,35
AAA,2013J,312537,546883,157
AAA,2013J,2641155,546737,60
AAA,2013J,101781,546654,203
AAA,2013J,53025,546883,197
AAA,2013J,398552,546734,37
AAA,2013J,281022,546732,49
AAA,2013J,324282,546654,17
AAA,2013J,2529279,546883,112
AAA,2013J,192183,546678,65
AAA,2013J,306897,546614,53
AAA,2013J,2649826,546650,101
AAA,2013J,1765788,546658,77
AAA,2013J,544103,546654,58
AAA,2013J,2364471,546651,135
AAA,2013J,2678643,546713,169
AAA,2013J,1765788,546614,116
AAA,2013J,62155,546650,36
AAA,2013J,137873,546883,7
AAA,2013J,114017,546732,15
AAA,2013J,174782,546657,39
AAA,2013J,291334,546672,114
AAA,2013J,705379,546655,94
AAA,2013J,705379,546654,135
AAA,2013J,1860318,546655,91
AAA,2013J,749412,546656,199
AAA,2013J,2457256,546652,-8
AAA,2013J,392931,546614,100
AAA,2013J,2598871,546658,173
AAA,2013J,312537,546650,15
AAA,2013J,2516503,546659,253
AAA,2013J,104476,546711,208
AAA,2013J,1970390,546654,124
AAA,2013J,187100,546705,213
AAA,2013J,2691206,547009,-8
AAA,2013J,1640609,546644,219
AAA,2013J,113295,546652,1
AAA,2013J,2153153,546614,59
AAA,2013J,242793,546954,26
AAA,2013J,137873,546657,23
AAA,2013J,2586560,546657,23
AAA,2013J,2255601,546683,153
AAA,2013J,2617002,546692,151
AAA,2013J,137873,546650,241
AAA,2013J,312537,546614,160
AAA,2013J,2449878,546670,119
AAA,2013J,155984,546654,51
AAA,2013J,291334,546732,2
AAA,2013J,392931,546668,52
AAA,2013J,2574528,546654,51
AAA,2013J,227499,546657,31
AAA,2013J,2182846,546654,6
AAA,2013J,2555340,546657,13
AAA,2013J,291334,546691,115
AAA,2013J,258894,546738,59
AAA,2013J,324084,546652,-7
AAA,2013J,544103,546652,-4
AAA,2013J,1488959,546655,64
AAA,2013J,1626710,546651,171
AAA,2013J,1626710,546657,45
AAA,2013J,32885,546654,79
AAA,2013J,144801,546713,199
AAA,2013J,335764,546614,27
AAA,2013J,155854,546614,28
AAA,2013J,2613116,546883,45
AAA,2013J,345357,546644,230
AAA,2013J,2516503,546692,120
AAA,2013J,258894,546645,48
AAA,2013J,1105478,546614,149
AAA,2013J,2449878,546614,23
AAA,2013J,2532302,546691,144
AAA,2013J,949618,546650,1
AAA,2013J,102806,546614,187
AAA,2013J,255548,546614,171
AAA,2013J,2229865,546614,-5
AAA,2013J,2645733,546676,108
AAA,2013J,100893,546733,45
AAA,2013J,2551220,546726,131
AAA,2013J,91265,546721,180
AAA,2013J,52130,546732,16
AAA,2013J,489455,546614,120
AAA,2013J,2369266,546889,8
AAA,2013J,949618,546716,23
AAA,2013J,1970390,546682,103
AAA,2013J,2470694,546614,64
AAA,2013J,110175,546948,1
AAA,2013J,58873,546614,169
AAA,2013J,368824,546614,53
AAA,2013J,2594139,546733,44
AAA,2013J,2182846,546649,172
AAA,2013J,45462,546713,177
AAA,2013J,312537,546728,139
AAA,2013J,1970390,546683,155
AAA,2013J,45642,546650,248
AAA,2013J,1847830,546954,78
AAA,2013J,489455,546647,209
AAA,2013J,402470,546654,8
AAA,2013J,2062879,546732,2
AAA,2013J,110175,546667,0
AAA,2013J,101781,546657,5
AAA,2013J,258894,546650,63
AAA,2013J,1626710,546614,137
AAA,2013J,155854,546719,-9
AAA,2013J,144801,546614,68
AAA,2013J,2598871,546728,146
AAA,2013J,2688067,546709,190
AAA,2013J,1640609,546652,14
AAA,2013J,1765788,546614,121
AAA,2013J,580389,546656,229
AAA,2013J,104476,546721,229
AAA,2013J,1402638,546680,92
AAA,2013J,62155,546614,249
AAA,2013J,346025,546614,214
AAA,2013J,1860318,546644,227
AAA,2013J,498857,546707,114
AAA,2013J,192183,546883,22
AAA,2013J,331358,546686,10
AAA,2013J,1938355,546654,101
AAA,2013J,2376496,547011,3
AAA,2013J,172797,546664,213
AAA,2013J,345068,546651,163
AAA,2013J,2482700,546614,45
AAA,2013J,231554,546713,196
AAA,2013J,2555340,546614,172
AAA,2013J,321942,546657,43
AAA,2013J,2516503,546654,170
AAA,2013J,28400,546657,47
AAA,2013J,2481901,546645,10
AAA,2013J,2458355,546672,167
AAA,2013J,2122180,546657,40
AAA,2013J,760729,546614,253
AAA,2013J,2551220,546691,172
AAA,2013J,2669816,546672,209
AAA,2013J,111717,546664,238
AAA,2013J,2146792,546732,19
AAA,2013J,157568,546614,5
AAA,2013J,236284,546676,117
AAA,2013J,760729,546652,0
AAA,2013J,38053,546644,224
AAA,2013J,2429854,546667,16
AAA,2013J,2412002,546675,112
AAA,2013J,102952,546614,182
AAA,2013J,2458355,546681,218
AAA,2013J,2011876,546675,114
AAA,2013J,749412,546734,31
AAA,2013J,2557283,546709,190
AAA,2013J,28400,546655,89
AAA,2013J,291334,546651,150
AAA,2013J,949618,546650,100
AAA,2013J,2557283,546614,37
AAA,2013J,2649826,546651,156
AAA,2013J,1847830,546651,155
AAA,2013J,376581,546614,123
AAA,2013J,2065691,546738,36
AAA,2013J,2649826,546686,212
AAA,2013J,1746134,546614,232
AAA,2013J,183947,546645,9
AAA,2013J,53025,546650,70
AAA,2013J,441888,546614,165
AAA,2013J,2364471,546654,142
AAA,2013J,319047,546662,-8
AAA,2013J,1801641,546681,8
AAA,2013J,2694424,546649,171
AAA,2013J,760729,546650,84
AAA,2013J,345068,546614,18
AAA,2013J,157568,546705,241
AAA,2013J,760729,546657,11
AAA,2013J,2460080,546614,53
AAA,2013J,296332,546651,129
AAA,2013J,581129,546657,53
AAA,2013J,2367155,546883,200
AAA,2013J,393207,546662,219
AAA,2013J,2639641,546731,6
AAA,2013J,344282,546614,1
AAA,2013J,2689958,546649,175
AAA,2013J,2229865,546662,225
AAA,2013J,291334,546668,-9
AAA,2013J,2671132,546734,54
AAA,2013J,2586560,546614,181
AAA,2013J,2617002,546655,193
AAA,2013J,2689958,546651,142
AAA,2013J,231554,546731,1
AAA,2013J,2470694,546656,214
AAA,2013J,2412967,546723,211
AAA,2013J,1626710,546697,188
AAA,2013J,175392,546651,129
AAA,2013J,335764,546650,37
AAA,2013J,32885,546614,-7
AAA,2013J,2367155,546614,159
AAA,2013J,279572,546692,239
AAA,2013J,2358056,546684,187
AAA,2013J,1970390,546614,83
AAA,2013J,380953,546671,162
AAA,2013J,705379,546614,201
AAA,2013J,268073,546883,47
AAA,2013J,155854,546614,52
AAA,2013J,306897,546651,210
AAA,2013J,1860318,546614,19
AAA,2013J,1626710,546650,135
AAA,2013J,1765788,546658,92
AAA,2013J,978739,546655,111
AAA,2013J,2639641,546614,228
AAA,2013J,1765788,546644,220
AAA,2013J,958987,546614,176
AAA,2013J,2364471,546644,216
AAA,2013J,142326,546675,153
AAA,2013J,1938355,546656,248
AAA,2013J,2557283,546723,12
AAA,2013J,192183,546654,160
AAA,2013J,414117,546732,14
AAA,2013J,2084066,546659,1
AAA,2013J,1456619,546659,2
AAA,2013J,336207,546614,170
AAA,2013J,342514,546657,9
AAA,2013J,144801,546654,26
AAA,2013J,2523736,547013,3
AAA,2013J,2600688,546614,127
AAA,2013J,142326,546735,199
AAA,2013J,142326,546678,239
AAA,2013J,1847830,546732,196
AAA,2013J,291334,546650,168
AAA,2013J,102806,546685,159
AAA,2013J,110175,546671,168
AAA,2013J,258894,546644,206
AAA,2013J,2557283,546655,111
AAA,2013J,1942396,546653,105
AAA,2013J,311917,546682,190
AAA,2013J,760729,546656,186
AAA,2013J,2639641,546654,8
AAA,2013J,91265,546683,186
AAA,2013J,319047,546614,226
AAA,2013J,1640609,546652,-4
AAA,2013J,248270,546658,91
AAA,2013J,2498700,546667,118
AAA,2013J,100893,546662,16
AAA,2013J,2536991,547017,229
AAA,2013J,2153153,546650,196
AAA,2013J,312537,546644,237
AAA,2013J,241729,546614,230
AAA,2013J,2586560,546657,14
AAA,2013J,195262,546651,166
AAA,2013J,342514,546662,-8
AAA,2013J,1640609,546650,206
AAA,2013J,588775,546651,148
AAA,2013J,2411778,546688,99
AAA,2013J,2559575,546654,22
AAA,2013J,28400,546692,156
AAA,2013J,240884,546682,189
AAA,2013J,319047,546650,203
AAA,2013J,958987,546707,202
AAA,2013J,2664024,546696,99
AAA,2013J,319047,546721,167
AAA,2013J,2364471,546696,99
AAA,2013J,2578995,546614,219
AAA,2013J,958987,546614,136
AAA,2013J,271251,546697,239
AAA,2013J,442442,546883,30
AAA,2013J,205350,546737,115
AAA,2013J,1402638,546948,240
AAA,2013J,2694424,546657,20
AAA,2013J,110175,546916,8
AAA,2013J,2550279,546614,74
AAA,2013J,591774,546657,49
AAA,2013J,1352868,546732,10
AAA,2013J,188278,546883,10
AAA,2013J,1746134,546614,181
AAA,2013J,167906,546668,30
AAA,2013J,57506,546696,83
AAA,2013J,572652,546668,36
AAA,2013J,2456480,546657,51
AAA,2013J,200860,546654,66
AAA,2013J,175932,546702,68
AAA,2013J,2412967,546737,66
AAA,2013J,312537,546657,16
AAA,2013J,388885,546655,115
AAA,2013J,588775,546644,200
AAA,2013J,1765788,546708,18
AAA,2013J,142326,546734,240
AAA,2013J,71361,546614,80
AAA,2013J,319047,546656,207
AAA,2013J,1488959,546883,95
AAA,2013J,2550279,546654,21
AAA,2013J,2084066,546614,116
AAA,2013J,113295,546709,196
AAA,2013J,2521459,546650,188
AAA,2013J,2412967,546883,198
AAA,2013J,978739,546656,180
AAA,2013J,321942,546656,184
AAA,2013J,2613116,546658,80
AAA,2013J,110175,546883,202
AAA,2013J,978739,546645,12
AAA,2013J,1970390,546693,149
AAA,2013J,2649826,546734,37
AAA,2013J,1518989,546650,139
AAA,2013J,2011876,546692,140
AAA,2013J,91265,546692,170
AAA,2013J,2437837,546672,190
AAA,2013J,155984,546739,87
AAA,2013J,721259,546688,16
AAA,2013J,498857,546614,5
AAA,2013J,1765788,546677,172
AAA,2013J,1970390,546650,133
AAA,2013J,2691206,546614,151
AAA,2013J,137873,546883,111
AAA,2013J,104476,546651,122
AAA,2013J,155854,546680,199
AAA,2013J,2182846,546647,87
AAA,2013J,2689958,546654,8
AAA,2013J,2182846,546651,142
AAA,2013J,2689958,546692,227
AAA,2013J,749412,546654,131
AAA,2013J,137873,546655,96
AAA,2013J,968578,546721,242
AAA,2013J,241729,547001,130
AAA,2013J,2229865,546656,180
AAA,2013J,2566163,546644,220
AAA,2013J,1860318,546650,139
AAA,2013J,444677,546614,86
AAA,2013J,2639449,546657,54
AAA,2013J,2566592,546692,128
AAA,2013J,187100,546719,0
AAA,2013J,31604,546651,158
AAA,2013J,101781,546883,12
AAA,2013J,262934,546734,42
AAA,2013J,489455,546664,213
AAA,2013J,2255601,546676,123
AAA,2013J,255548,546614,154
AAA,2013J,2617002,546719,34
AAA,2013J,2208424,546911,-4
AAA,2013J,102806,546702,67
AAA,2013J,2122180,546614,223
AAA,2013J,1626710,546653,234
AAA,2013J,2598871,546654,107
AAA,2013J,187100,546694,160
AAA,2013J,151358,546691,155
AAA,2013J,2458355,546614,233
AAA,2013J,155550,546670,112
AAA,2013J,142326,546614,227
AAA,2013J,123044,546654,161
AAA,2013J,157568,546883,180
AAA,2013J,123044,546614,19
AAA,2013J,104476,546684,20
AAA,2013J,2051699,546662,-9
AAA,2013J,905042,546614,116
AAA,2013J,2598871,546645,13
AAA,2013J,1640609,546655,62
AAA,2013J,300398,546614,72
AAA,2013J,2598871,546706,104
AAA,2013J,2586560,546614,231
AAA,2013J,386952,546614,34
AAA,2013J,2457256,546614,232
AAA,2013J,312537,546649,209
AAA,2013J,1758449,546645,8
AAA,2013J,2412002,546614,20
AAA,2013J,2559575,546670,96
AAA,2013J,1488959,546654,11
AAA,2013J,91265,546614,134
AAA,2013J,2689958,546651,166
AAA,2013J,2412967,546721,241
AAA,2013J,368194,546662,177
AAA,2013J,364177,546737,67
AAA,2013J,2574583,546614,174
AAA,2013J,241729,546737,226
AAA,2013J,2458355,546736,197
AAA,2013J,2649826,546654,36
AAA,2013J,305386,546738,16
AAA,2013J,2552472,546883,20
AAA,2013J,1105478,546714,8
AAA,2013J,291334,546654,43
AAA,2013J,2470694,546614,71
AAA,2013J,255548,546883,33
AAA,2013J,1970390,546614,-3
AAA,2013J,2470694,546654,8
AAA,2013J,2486127,546614,213
AAA,2013J,1765788,546647,76
AAA,2013J,262934,546894,101
AAA,2013J,1801229,546614,38
AAA,2013J,142326,546614,242
AAA,2013J,59185,546614,14
AAA,2013J,192183,546706,106
AAA,2013J,345357,546644,249
AAA,2013J,1746134,546654,224
AAA,2013J,2062879,546614,51
AAA,2013J,2649826,546644,212
AAA,2013J,402470,546672,122
AAA,2013J,63400,546614,211
AAA,2013J,141355,546681,18
AAA,2013J,70464,546721,138
AAA,2013J,2153153,546614,20
AAA,2013J,365642,546723,8
AAA,2013J,63400,546614,114
AAA,2013J,271251,546686,110
AAA,2013J,147756,546614,15
AAA,2013J,380953,546685,162
AAA,2013J,202635,546659,7
AAA,2013J,31604,546726,103
AAA,2013J,1847830,546652,4
AAA,2013J,760729,546655,112
AAA,2013J,137873,546644,238
AAA,2013J,2574583,546614,114
AAA,2013J,1465690,546614,0
AAA,2013J,227499,546614,85
AAA,2013J,258392,546702,92
AAA,2013J,2481901,546654,92
AAA,2013J,307061,546614,163
AAA,2013J,294594,546665,113
AAA,2013J,2689958,546648,151
AAA,2013J,2293923,546671,-10
AAA,2013J,2691206,546614,163
AAA,2013J,749412,546644,234
AAA,2013J,229361,546697,180
AAA,2013J,2641155,546653,131
AAA,2013J,2194100,546669,243
AAA,2013J,1518989,546654,0
AAA,2013J,240884,546739,187
AAA,2013J,91265,546736,210
AAA,2013J,2689958,546671,154
AAA,2013J,180753,546695,162
AAA,2013J,2171627,546654,22
AAA,2013J,2062879,546723,202
AAA,2013J,192183,546652,-7
AAA,2013J,157568,546684,36
AAA,2013J,174782,546614,228
AAA,2013J,321942,546648,139
AAA,2013J,343446,546614,26
AAA,2013J,508818,546681,5
AAA,2013J,971027,546691,160
AAA,2013J,978739,546655,66
AAA,2013J,969076,546654,37
AAA,2013J,144801,546647,41
AAA,2013J,298696,546614,223
AAA,2013J,2146792,546658,96
AAA,2013J,2671132,546686,101
AAA,2013J,949618,546614,20
AAA,2013J,2051699,546719,12
AAA,2013J,187100,546614,123
AAA,2013J,192183,546883,132
AAA,2013J,155550,546737,106
AAA,2013J,2470694,546654,37
AAA,2013J,2689958,546676,83
AAA,2013J,1626710,546652,4
AAA,2013J,114999,546614,231
AAA,2013J,2550279,546721,151
AAA,2013J,2694424,546883,43
AAA,2013J,392931,546654,177
AAA,2013J,949618,546654,149
AAA,2013J,1105478,546657,35
AAA,2013J,512460,546734,34
AAA,2013J,1976139,546697,233
AAA,2013J,949618,546659,8
AAA,2013J,1860318,546650,206
AAA,2013J,2197016,546648,151
AAA,2013J,978739,546681,-7
AAA,2013J,312537,546655,118
AAA,2013J,2557283,546651,145
AAA,2013J,2143752,546614,-10
AAA,2013J,2460080,546713,184
AAA,2013J,2229865,546654,15
AAA,2013J,2516503,546650,228
AAA,2013J,205350,546614,167
AAA,2013J,544103,546654,119
AAA,2013J,2412002,546694,144
AAA,2013J,2122180,546691,240
AAA,2013J,603861,546614,177
AAA,2013J,187100,546883,149
AAA,2013J,1518989,546654,174
AAA,2013J,175392,546655,95
AAA,2013J,2458355,546883,146
AAA,2013J,167906,546700,-10
AAA,2013J,102952,546662,-2
AAA,2013J,2012966,547013,-3
AAA,2013J,255548,546883,49
AAA,2013J,155854,546686,114
AAA,2013J,588775,546657,25
AAA,2013J,258894,546614,196
AAA,2013J,294570,546733,203
AAA,2013J,2080474,546733,53
AAA,2013J,2678643,546657,51
AAA,2013J,2229865,546649,168
AAA,2013J,1894188,546680,90
AAA,2013J,2369266,546697,184
AAA,2013J,345357,546651,149
AAA,2013J,141355,546883,124
AAA,2013J,296332,546735,73
AAA,2013J,588775,546657,50
AAA,2013J,144801,546650,243
AAA,2013J,255548,546734,237
AAA,2013J,302302,546708,85
AAA,2013J,227499,546614,58
AAA,2013J,2460080,546683,167
AAA,2013J,1847830,546696,113
AAA,2013J,52130,546614,203
AAA,2013J,1765788,546614,248
AAA,2013J,2437837,546721,213
AAA,2013J,760729,546649,206
AAA,2013J,258894,546657,40
AAA,2013J,760729,546694,91
AAA,2013J,164259,546691,163
AAA,2013J,286488,546734,42
AAA,2013J,1801229,546654,14
AAA,2013J,749412,546655,114
AAA,2013J,2460080,546659,3
AAA,2013J,2083877,546883,6
AAA,2013J,2698257,546614,20
AAA,2013J,324084,546657,1
AAA,2013J,227499,546614,172
AAA,2013J,1465690,546614,107
AAA,2013J,969076,546614,75
AAA,2013J,2685865,546654,29
AAA,2013J,294570,546614,74
AAA,2013J,71361,546614,35
AAA,2013J,1414443,546645,10
AAA,2013J,2550279,546734,232
AAA,2013J,277880,546676,113
AAA,2013J,905042,546659,0
AAA,2013J,306107,546883,73
AAA,2013J,495284,546721,153
AAA,2013J,307061,546696,108
AAA,2013J,2649826,546651,121
AAA,2013J,971027,546665,84
AAA,2013J,2080474,546669,9
AAA,2013J,172112,546681,-5
AAA,2013J,205350,546614,128
AAA,2013J,255548,546671,135
AAA,2013J,186149,546614,57
AAA,2013J,123044,546948,37
AAA,2013J,180753,546650,238
AAA,2013J,2369266,546650,187
AAA,2013J,343446,546614,99
AAA,2013J,588775,546654,102
AAA,2013J,2339528,546686,115
AAA,2013J,155854,546654,6
AAA,2013J,142326,546683,151
AAA,2013J,2689958,546644,242
AAA,2013J,187100,546651,147
AAA,2013J,2146792,546654,123
AAA,2013J,2557283,546678,227
AAA,2013J,331358,546652,5
AAA,2013J,286488,546656,206
AAA,2013J,705379,546649,214
AAA,2013J,2649826,546649,210
AAA,2013J,376581,546723,33
AAA,2013J,205719,546883,19
AAA,2013J,342972,546654,220
AAA,2013J,31604,546692,162
AAA,2013J,174782,546900,204
AAA,2013J,2689958,546650,97
AAA,2013J,102952,546713,173
AAA,2013J,174782,546694,236
AAA,2013J,489455,546614,224
AAA,2013J,392756,546732,16
AAA,2013J,2639641,546739,40
AAA,2013J,187100,546657,31
AAA,2013J,1970390,546736,213
AAA,2013J,2139353,546737,78
AAA,2013J,104476,546614,204
AAA,2013J,760729,546671,137
AAA,2013J,2671132,546671,164
AAA,2013J,2153153,546614,214
AAA,2013J,102952,546734,32
AAA,2013J,205350,546614,126
AAA,2013J,312537,546614,61
AAA,2013J,544103,546614,100
AAA,2013J,2391984,546644,238
AAA,2013J,2429854,546883,21
AAA,2013J,2194100,546614,160
AAA,2013J,760729,546739,31
AAA,2013J,2051699,546614,230
AAA,2013J,2694424,546692,157
AAA,2013J,268073,546614,40
AAA,2013J,296332,546654,108
AAA,2013J,2639540,546651,121
AAA,2013J,32885,546719,10
AAA,2013J,227517,546739,52
AAA,2013J,392931,546654,105
AAA,2013J,1970390,546650,32
AAA,2013J,704156,546614,130
AAA,2013J,2578995,546644,244
AAA,2013J,101781,546614,186
AAA,2013J,2194100,546696,127
AAA,2013J,262934,546654,234
AAA,2013J,159954,546614,100
AAA,2013J,1414443,546691,169
AAA,2013J,324002,546731,14
AAA,2013J,1942396,546614,236
AAA,2013J,321942,546651,134
AAA,2013J,2666246,546685,165
AAA,2013J,603861,546657,11
AAA,2013J,2364471,546657,66
AAA,2013J,286488,546665,114
AAA,2013J,307866,546670,71
AAA,2013J,2600688,546692,163
AAA,2013J,62155,546651,126
AAA,2013J,2312620,546714,3
AAA,2013J,2649826,546726,67
AAA,2013J,58873,546692,163
AAA,2013J,31604,547017,223
AAA,2013J,1518989,546711,219
AAA,2013J,175392,546650,251
AAA,2013J,53025,546654,4
AAA,2013J,366483,546614,3
AAA,2013J,2586560,546656,209
AAA,2013J,2691206,546691,160
AAA,2013J,142326,546883,67
AAA,2013J,321942,546651,140
AAA,2013J,1414443,546614,25
AAA,2013J,2146792,546614,5
AAA,2013J,324084,546735,112
AAA,2013J,1970390,546655,92
AAA,2013J,366483,546665,60
AAA,2013J,1860318,546700,-5
AAA,2013J,1889577,546614,214
AAA,2013J,186149,546614,159
AAA,2013J,312537,546650,76
AAA,2013J,240712,546652,-9
AAA,2013J,319047,546653,113
AAA,2013J,104476,546883,213
AAA,2013J,134143,546725,184
AAA,2013J,2011876,546682,98
AAA,2013J,2342426,546709,214
AAA,2013J,1488959,546655,105
AAA,2013J,2369266,546654,227
AAA,2013J,242793,546690,119
AAA,2013J,58873,546693,238
AAA,2013J,2461190,546614,87
AAA,2013J,77367,546614,31
AAA,2013J,174782,546614,45
AAA,2013J,2470694,546719,2
AAA,2013J,231554,546654,231
AAA,2013J,241729,546665,75
AAA,2013J,227499,546614,64
AAA,2013J,2268379,546656,177
AAA,2013J,113295,546614,244
AAA,2013J,2574528,546685,151
AAA,2013J,2364471,546650,62
AAA,2013J,1758449,546657,34
AAA,2013J,2437837,546644,219
AAA,2013J,174782,546657,21
AAA,2013J,91265,546883,20
AAA,2013J,2369266,546654,10
AAA,2013J,2104505,546688,18
AAA,2013J,1970390,546671,134
AAA,2013J,2685865,546656,190
AAA,2013J,335764,546657,14
AAA,2013J,312537,546650,53
AAA,2013J,721259,547015,-5
AAA,2013J,760729,546651,146
AAA,2013J,175392,546614,174
AAA,2013J,420087,546645,19
AAA,2013J,442442,546614,161
AAA,2013J,167906,546685,158
AAA,2013J,62155,546647,49
AAA,2013J,2599352,546737,111
AAA,2013J,1465690,546614,116
AAA,2013J,2449878,546903,54
AAA,2013J,311917,546684,8
AAA,2013J,2486127,546614,223
AAA,2013J,2255601,546614,9
AAA,2013J,2458355,546614,217
AAA,2013J,342514,546709,131
AAA,2013J,1626710,546650,241
AAA,2013J,155854,546650,50
AAA,2013J,155854,546694,129
AAA,2013J,2678643,546657,14
AAA,2013J,144801,546655,109
AAA,2013J,2694424,546657,54
AAA,2013J,2574528,546657,47
AAA,2013J,1640609,546657,30
AAA,2013J,2481901,546644,248
AAA,2013J,113295,546736,193
AAA,2013J,1518989,546654,181
AAA,2013J,2458355,546614,-5
AAA,2013J,489455,546681,166
AAA,2013J,312537,546650,60
AAA,2013J,2411778,546614,62
AAA,2013J,62155,546650,176
AAA,2013J,113295,546647,47
AAA,2013J,1765788,546650,125
AAA,2013J,1465690,546650,63
AAA,2013J,187100,546667,3
AAA,2013J,175392,546656,215
AAA,2013J,2458355,546688,-9
AAA,2013J,2182846,546650,51
AAA,2013J,2599352,546702,108
AAA,2013J,760729,546644,212
AAA,2013J,189879,546707,177
AAA,2013J,2669816,546656,211
AAA,2013J,333059,546614,165
AAA,2013J,2498700,546614,86
AAA,2013J,905042,546711,227
AAA,2013J,186149,546883,12
AAA,2013J,2557283,546656,188
AAA,2013J,202635,546654,51
AAA,2013J,321942,546692,148
AAA,2013J,1847830,546705,239
AAA,2013J,2559575,546647,46
AAA,2013J,2062879,546657,53
AAA,2013J,1729319,546654,206
AAA,2013J,155550,546883,112
AAA,2013J,1626710,546650,99
AAA,2013J,2364471,546657,1
AAA,2013J,2412967,546614,65
AAA,2013J,28400,546713,169
AAA,2013J,241729,546683,167
AAA,2013J,1518989,546692,118
AAA,2013J,144801,546614,193
AAA,2013J,312537,546649,183
AAA,2013J,332789,546648,151
AAA,2013J,305386,547013,-5
AAA,2013J,401869,546687,113
AAA,2013J,1640609,546656,185
AAA,2013J,2153153,546652,39
AAA,2013J,2182846,546614,214
AAA,2013J,172112,546736,199
AAA,2013J,1518989,546650,18
AAA,2013J,2051699,546614,92
AAA,2013J,113295,546657,8
AAA,2013J,414117,546614,15
AAA,2013J,978739,546644,242
AAA,2013J,180753,546614,126
AAA,2013J,2678643,546614,178
AAA,2013J,2557283,546651,151
AAA,2013J,241729,546659,71
AAA,2013J,1729319,546644,243
AAA,2013J,137873,546645,18
AAA,2013J,291334,546726,66
AAA,2013J,324002,546652,-5
AAA,2013J,2555340,546654,4
AAA,2013J,2344901,546691,151
AAA,2013J,321942,546657,3
AAA,2013J,258894,546650,148
AAA,2013J,113295,546657,32
AAA,2013J,2498700,546614,137
AAA,2013J,2669816,546667,3
AAA,2013J,2689958,546883,-1
AAA,2013J,238007,546738,25
AAA,2013J,1976139,546614,121
AAA,2013J,1970390,546656,184
AAA,2013J,2364471,546657,6
AAA,2013J,2518069,546696,87
AAA,2013J,271251,546652,1
AAA,2013J,236284,546692,224
AAA,2013J,2364471,546645,20
AAA,2013J,205719,546614,196
AAA,2013J,2557283,546650,140
AAA,2013J,2153153,546644,207
AAA,2013J,380953,546656,220
AAA,2013J,1640609,546719,14
AAA,2013J,2470694,546672,51
AAA,2013J,205350,546614,157
