id_assessment,id_student,date_submitted,score,code_module,code_presentation
1754,2146792,117,78,AAA,2013J
1754,2153153,116,71,AAA,2013J
1754,2155014,114,73,AAA,2013J
1754,2171627,113,72,AAA,2013J
1754,2182846,114,64,AAA,2013J
1754,2194100,116,66,AAA,2013J
1754,2197016,114,76,AAA,2013J
1754,2208424,116,81,AAA,2013J
1754,2229865,116,75,AAA,2013J
1754,2268379,117,83,AAA,2013J
1754,2278464,116,58,AAA,2013J
1754,2293923,123,52,AAA,2013J
1754,2312620,120,34,AAA,2013J
1754,2329342,124,60,AAA,2013J
1754,2339528,117,84,AAA,2013J
1754,2342426,117,71,AAA,2013J
1754,2344901,130,35,AAA,2013J
1754,2358056,117,79,AAA,2013J
1754,2364471,118,85,AAA,2013J
1754,2367155,117,80,AAA,2013J
1754,2369266,116,40,AAA,2013J
1754,2376496,116,70,AAA,2013J
1754,2391984,118,75,AAA,2013J
1754,2411661,122,40,AAA,2013J
1754,2412002,135,81,AAA,2013J
1754,2412967,117,80,AAA,2013J
1754,2437837,116,69,AAA,2013J
1754,2449878,122,57,AAA,2013J
1754,2456480,123,0,AAA,2013J
1754,2457256,118,85,AAA,2013J
1754,2458355,117,95,AAA,2013J
1754,2460080,117,77,AAA,2013J
1754,2469673,116,52,AAA,2013J
1754,2479954,117,82,AAA,2013J
1754,2481901,116,83,AAA,2013J
1754,2482700,117,52,AAA,2013J
1754,2486127,106,76,AAA,2013J
1754,2498700,117,77,AAA,2013J
1754,2516503,117,82,AAA,2013J
1754,2518069,118,80,AAA,2013J
1754,2521459,117,54,AAA,2013J
1754,2523736,127,62,AAA,2013J
1754,2529279,116,75,AAA,2013J
1754,2532302,78,64,AAA,2013J
1754,2536991,120,80,AAA,2013J
1754,2550279,124,62,AAA,2013J
1754,2551220,117,67,AAA,2013J
1754,2555340,116,70,AAA,2013J
1754,2557283,116,88,AAA,2013J
1754,2559575,115,85,AAA,2013J
1754,2562034,117,60,AAA,2013J
1754,2566163,117,65,AAA,2013J
1754,2566592,115,60,AAA,2013J
1754,2574528,112,78,AAA,2013J
1754,2574583,124,75,AAA,2013J
1754,2578995,117,81,AAA,2013J
1754,2586560,115,84,AAA,2013J
1754,2594139,134,79,AAA,2013J
1754,2598871,116,78,AAA,2013J
1754,2599352,121,77,AAA,2013J
1754,2600688,115,72,AAA,2013J
1754,2606098,121,71,AAA,2013J
1754,2613116,116,85,AAA,2013J
1754,2617002,117,67,AAA,2013J
1754,2639449,123,49,AAA,2013J
1754,2639540,117,80,AAA,2013J
1754,2639641,108,58,AAA,2013J
1754,2641155,116,79,AAA,2013J
1754,2643002,126,59,AAA,2013J
1754,2645733,115,83,AAA,2013J
1754,2649826,107,85,AAA,2013J
1754,2650282,117,85,AAA,2013J
1754,2664024,117,64,AAA,2013J
1754,2666246,116,74,AAA,2013J
1754,2669816,115,66,AAA,2013J
1754,2671132,116,78,AAA,2013J
1754,2676809,117,48,AAA,2013J
1754,2678643,118,66,AAA,2013J
1754,2685865,117,83,AAA,2013J
1754,2688067,117,63,AAA,2013J
1754,2689958,117,80,AAA,2013J
1754,2691206,117,78,AAA,2013J
1754,2691244,114,60,AAA,2013J
1754,2694424,116,80,AAA,2013J
1754,2698257,124,76,AAA,2013J
1754,11391,115,80,AAA,2013J
1754,28400,121,70,AAA,2013J
1754,31604,115,74,AAA,2013J
1754,32885,124,63,AAA,2013J
1754,38053,117,74,AAA,2013J
1754,45462,117,62,AAA,2013J
1754,45642,116,72,AAA,2013J
1754,52130,117,75,AAA,2013J
1754,53025,114,78,AAA,2013J
1754,57506,116,78,AAA,2013J
1754,58873,119,68,AAA,2013J
1754,59185,117,78,AAA,2013J
1754,62155,114,75,AAA,2013J
1754,63400,117,78,AAA,2013J
1754,70464,115,60,AAA,2013J
1754,71361,117,82,AAA,2013J
1754,74372,120,67,AAA,2013J
1754,75091,116,67,AAA,2013J
1754,77367,115,72,AAA,2013J
1754,91265,122,75,AAA,2013J
1754,98094,106,59,AAA,2013J
1754,100893,116,71,AAA,2013J
1754,101781,116,75,AAA,2013J
1754,102806,117,86,AAA,2013J
1754,102952,117,83,AAA,2013J
1754,104476,117,80,AAA,2013J
1754,106247,115,47,AAA,2013J
1754,106577,117,56,AAA,2013J
1754,110175,116,68,AAA,2013J
1754,111717,117,80,AAA,2013J
1754,113295,113,77,AAA,2013J
1754,114017,116,74,AAA,2013J
1754,114999,123,77,AAA,2013J
1754,116541,131,60,AAA,2013J
1754,116692,114,72,AAA,2013J
1754,118983,117,65,AAA,2013J
1754,123044,117,72,AAA,2013J
1754,127582,117,71,AAA,2013J
1754,129955,127,76,AAA,2013J
1754,132976,116,75,AAA,2013J
1754,134143,116,85,AAA,2013J
1754,137873,117,83,AAA,2013J
1754,141355,117,70,AAA,2013J
1754,142326,117,74,AAA,2013J
1754,144801,117,65,AAA,2013J
1754,145130,127,49,AAA,2013J
1754,146188,117,62,AAA,2013J
1754,147756,123,75,AAA,2013J
1754,148993,122,78,AAA,2013J
1754,151358,108,45,AAA,2013J
1754,155550,117,68,AAA,2013J
1754,155854,116,79,AAA,2013J
1754,157568,138,74,AAA,2013J
1754,164259,116,78,AAA,2013J
1754,167906,124,82,AAA,2013J
1754,168936,117,62,AAA,2013J
1754,172112,124,74,AAA,2013J
1754,172797,119,67,AAA,2013J
1754,174782,115,77,AAA,2013J
1754,175392,116,82,AAA,2013J
1754,175932,119,78,AAA,2013J
1754,175991,116,42,AAA,2013J
1754,180753,113,44,AAA,2013J
1754,183096,117,51,AAA,2013J
1754,183947,118,48,AAA,2013J
1754,184271,117,65,AAA,2013J
1754,186149,127,78,AAA,2013J
1754,187100,115,88,AAA,2013J
1754,189879,114,83,AAA,2013J
1754,192183,116,68,AAA,2013J
1754,195262,118,50,AAA,2013J
1754,200860,114,59,AAA,2013J
1754,202635,131,62,AAA,2013J
1754,205350,117,87,AAA,2013J
1754,205719,124,40,AAA,2013J
1754,227499,116,84,AAA,2013J
1754,227517,116,66,AAA,2013J
1754,228082,117,77,AAA,2013J
1754,228222,131,67,AAA,2013J
1754,229179,115,70,AAA,2013J
1754,229361,116,75,AAA,2013J
1754,231554,118,63,AAA,2013J
1754,236284,117,83,AAA,2013J
1754,238007,117,68,AAA,2013J
1754,240712,117,80,AAA,2013J
1754,240884,115,56,AAA,2013J
1754,241649,115,80,AAA,2013J
1754,241729,114,62,AAA,2013J
1754,242793,116,77,AAA,2013J
1754,246834,117,58,AAA,2013J
1754,248270,116,74,AAA,2013J
1754,255548,119,84,AAA,2013J
1754,256815,123,79,AAA,2013J
1754,258392,117,64,AAA,2013J
1754,258894,117,75,AAA,2013J
1754,260355,127,,AAA,2013J
1754,262011,117,70,AAA,2013J
1754,262934,116,75,AAA,2013J
1754,268073,113,83,AAA,2013J
1754,268733,118,35,AAA,2013J
1754,271251,117,72,AAA,2013J
1754,277880,119,68,AAA,2013J
1754,279572,110,73,AAA,2013J
1754,281022,117,74,AAA,2013J
1754,281250,116,65,AAA,2013J
1754,282821,127,72,AAA,2013J
1754,286488,118,77,AAA,2013J
1754,287548,116,60,AAA,2013J
1754,290201,117,75,AAA,2013J
1754,290757,116,76,AAA,2013J
1754,291334,116,85,AAA,2013J
1754,293699,125,53,AAA,2013J
1754,294570,114,78,AAA,2013J
1754,294594,116,54,AAA,2013J
1754,295741,115,52,AAA,2013J
1754,296332,114,94,AAA,2013J
1754,298696,117,85,AAA,2013J
1754,300398,100,79,AAA,2013J
1754,302302,117,59,AAA,2013J
1754,305386,117,83,AAA,2013J
1754,306107,116,62,AAA,2013J
1754,306466,116,88,AAA,2013J
1754,306897,116,74,AAA,2013J
1754,307061,117,83,AAA,2013J
1754,307866,117,73,AAA,2013J
1754,311917,114,61,AAA,2013J
1754,312537,114,88,AAA,2013J
1754,312782,116,60,AAA,2013J
1754,318933,102,62,AAA,2013J
1754,319047,117,81,AAA,2013J
1754,321942,116,80,AAA,2013J
1754,324002,117,80,AAA,2013J
1754,324084,114,66,AAA,2013J
1754,324282,117,64,AAA,2013J
1754,332789,117,72,AAA,2013J
1754,333059,117,73,AAA,2013J
1754,333323,117,71,AAA,2013J
1754,334259,118,49,AAA,2013J
1754,335764,117,86,AAA,2013J
1754,336207,115,65,AAA,2013J
1754,339972,115,52,AAA,2013J
1754,341872,114,63,AAA,2013J
1754,342514,107,79,AAA,2013J
1754,342972,112,53,AAA,2013J
1754,343446,117,78,AAA,2013J
1754,344282,116,47,AAA,2013J
1754,345068,117,80,AAA,2013J
1754,345357,111,81,AAA,2013J
1754,346025,117,82,AAA,2013J
1754,350188,117,76,AAA,2013J
1754,357668,117,59,AAA,2013J
1754,364177,117,75,AAA,2013J
1754,365244,117,59,AAA,2013J
1754,365642,115,77,AAA,2013J
1754,366483,114,82,AAA,2013J
1754,368194,117,58,AAA,2013J
1754,368824,116,68,AAA,2013J
1754,368963,94,73,AAA,2013J
1754,376439,133,89,AAA,2013J
1754,376581,116,62,AAA,2013J
1754,380953,115,68,AAA,2013J
1754,383254,116,85,AAA,2013J
1754,386924,117,80,AAA,2013J
1754,386952,116,71,AAA,2013J
1754,388722,128,70,AAA,2013J
1754,388885,116,54,AAA,2013J
1754,390890,118,54,AAA,2013J
1754,392756,117,55,AAA,2013J
1754,392931,127,75,AAA,2013J
1754,393207,116,75,AAA,2013J
1754,396872,125,68,AAA,2013J
1754,398552,117,47,AAA,2013J
1754,401869,125,65,AAA,2013J
1754,402470,114,80,AAA,2013J
1754,404804,107,52,AAA,2013J
1754,405088,124,71,AAA,2013J
1754,414117,124,70,AAA,2013J
1754,415969,124,60,AAA,2013J
1754,420087,124,72,AAA,2013J
1754,429958,117,59,AAA,2013J
1754,441018,116,54,AAA,2013J
1754,441888,117,70,AAA,2013J
1754,444677,117,85,AAA,2013J
1754,489455,113,69,AAA,2013J
1754,495284,116,68,AAA,2013J
1754,498857,117,72,AAA,2013J
1754,508818,117,81,AAA,2013J
1754,512460,113,83,AAA,2013J
1754,544103,117,80,AAA,2013J
1754,550383,117,76,AAA,2013J
1755,11391,164,85,AAA,2013J
1755,28400,164,64,AAA,2013J
1755,31604,165,88,AAA,2013J
1755,32885,181,35,AAA,2013J
1755,38053,166,50,AAA,2013J
1755,45462,166,75,AAA,2013J
1755,45642,166,73,AAA,2013J
1755,52130,173,72,AAA,2013J
1755,53025,161,80,AAA,2013J
1755,57506,166,80,AAA,2013J
1755,58873,166,73,AAA,2013J
1755,59185,166,88,AAA,2013J
1755,62155,164,70,AAA,2013J
1755,63400,166,76,AAA,2013J
1755,70464,164,61,AAA,2013J
1755,71361,165,77,AAA,2013J
1755,74372,166,49,AAA,2013J
1755,75091,170,65,AAA,2013J
1755,77367,173,67,AAA,2013J
1755,91265,170,73,AAA,2013J
1755,98094,157,61,AAA,2013J
1755,100893,171,74,AAA,2013J
1755,101781,165,66,AAA,2013J
1755,102806,166,78,AAA,2013J
1755,102952,166,73,AAA,2013J
1755,104476,166,77,AAA,2013J
1755,106577,173,38,AAA,2013J
1755,110175,165,53,AAA,2013J
1755,113295,173,75,AAA,2013J
1755,114017,165,72,AAA,2013J
1755,114999,171,80,AAA,2013J
1755,116541,173,60,AAA,2013J
1755,116692,163,78,AAA,2013J
1755,118983,166,63,AAA,2013J
1755,123044,166,70,AAA,2013J
1755,127582,173,75,AAA,2013J
1755,132976,165,72,AAA,2013J
1755,134143,165,86,AAA,2013J
1755,137873,161,78,AAA,2013J
1755,141355,173,71,AAA,2013J
1755,142326,165,71,AAA,2013J
1755,144801,166,75,AAA,2013J
1755,145130,177,48,AAA,2013J
1755,146188,183,43,AAA,2013J
1755,147756,172,71,AAA,2013J
1755,151358,164,53,AAA,2013J
1755,155550,170,61,AAA,2013J
1755,155854,165,81,AAA,2013J
1755,157568,181,60,AAA,2013J
1755,164259,168,73,AAA,2013J
1755,167906,173,72,AAA,2013J
1755,168936,166,54,AAA,2013J
1755,172112,180,72,AAA,2013J
1755,172797,172,66,AAA,2013J
1755,174782,164,83,AAA,2013J
1755,175392,164,93,AAA,2013J
1755,175932,165,82,AAA,2013J
1755,175991,166,32,AAA,2013J
1755,180753,164,59,AAA,2013J
1755,183096,166,52,AAA,2013J
1755,183947,170,54,AAA,2013J
1755,184271,158,53,AAA,2013J
1755,186149,171,55,AAA,2013J
1755,187100,164,90,AAA,2013J
1755,189879,166,83,AAA,2013J
1755,192183,165,75,AAA,2013J
1755,200860,159,53,AAA,2013J
1755,205350,166,65,AAA,2013J
1755,227499,163,84,AAA,2013J
1755,227517,165,63,AAA,2013J
1755,228082,166,77,AAA,2013J
1755,228222,179,66,AAA,2013J
1755,229179,165,73,AAA,2013J
1755,229361,165,82,AAA,2013J
1755,236284,166,78,AAA,2013J
1755,238007,166,86,AAA,2013J
1755,240712,166,70,AAA,2013J
1755,240884,165,54,AAA,2013J
1755,241649,153,78,AAA,2013J
1755,241729,165,64,AAA,2013J
1755,242793,166,85,AAA,2013J
1755,246834,166,52,AAA,2013J
1755,248270,175,80,AAA,2013J
1755,255548,177,60,AAA,2013J
1755,256815,170,79,AAA,2013J
1755,258392,173,54,AAA,2013J
1755,258894,169,72,AAA,2013J
1755,262011,180,75,AAA,2013J
1755,262934,165,72,AAA,2013J
1755,268073,165,75,AAA,2013J
1755,271251,166,83,AAA,2013J
1755,279572,164,79,AAA,2013J
1755,281022,170,77,AAA,2013J
1755,281250,165,40,AAA,2013J
1755,282821,176,74,AAA,2013J
1755,286488,172,70,AAA,2013J
1755,287548,165,70,AAA,2013J
1755,290201,166,58,AAA,2013J
1755,290757,165,80,AAA,2013J
1755,291334,165,86,AAA,2013J
1755,293699,174,38,AAA,2013J
1755,294570,163,82,AAA,2013J
1755,294594,164,53,AAA,2013J
1755,295741,164,54,AAA,2013J
1755,296332,159,88,AAA,2013J
1755,298696,165,85,AAA,2013J
1755,300398,152,76,AAA,2013J
1755,305386,166,80,AAA,2013J
1755,306107,166,70,AAA,2013J
1755,306466,165,76,AAA,2013J
1755,306897,173,39,AAA,2013J
1755,307061,166,82,AAA,2013J
1755,307866,173,68,AAA,2013J
1755,311917,166,67,AAA,2013J
1755,312537,163,85,AAA,2013J
1755,312782,165,50,AAA,2013J
1755,318933,156,68,AAA,2013J
1755,319047,166,80,AAA,2013J
1755,321942,161,80,AAA,2013J
1755,324002,165,85,AAA,2013J
1755,324084,166,72,AAA,2013J
1755,324282,166,74,AAA,2013J
1755,332789,165,78,AAA,2013J
1755,333059,166,74,AAA,2013J
1755,333323,166,71,AAA,2013J
1755,336207,163,75,AAA,2013J
1755,339972,165,37,AAA,2013J
1755,341872,172,70,AAA,2013J
1755,342514,150,85,AAA,2013J
1755,342972,164,57,AAA,2013J
1755,343446,173,77,AAA,2013J
1755,344282,165,42,AAA,2013J
1755,345068,166,80,AAA,2013J
1755,345357,164,85,AAA,2013J
1755,346025,165,85,AAA,2013J
1755,350188,166,72,AAA,2013J
1755,364177,161,72,AAA,2013J
1755,365244,166,50,AAA,2013J
1755,365642,165,70,AAA,2013J
1755,366483,162,54,AAA,2013J
1755,368194,177,50,AAA,2013J
1755,368824,165,39,AAA,2013J
1755,368963,164,74,AAA,2013J
1755,376439,166,94,AAA,2013J
1755,376581,171,68,AAA,2013J
1755,380953,162,75,AAA,2013J
1755,383254,180,69,AAA,2013J
1755,386924,166,65,AAA,2013J
1755,386952,173,64,AAA,2013J
1755,388722,165,66,AAA,2013J
1755,388885,158,59,AAA,2013J
1755,392756,166,54,AAA,2013J
1755,392931,166,67,AAA,2013J
1755,393207,165,80,AAA,2013J
1755,396872,173,54,AAA,2013J
1755,398552,165,42,AAA,2013J
1755,401869,172,68,AAA,2013J
1755,402470,164,68,AAA,2013J
1755,404804,161,40,AAA,2013J
1755,405088,166,72,AAA,2013J
1755,414117,166,82,AAA,2013J
1755,429958,166,60,AAA,2013J
1755,441018,166,65,AAA,2013J
1755,441888,166,77,AAA,2013J
1755,444677,166,89,AAA,2013J
1755,489455,163,74,AAA,2013J
1755,495284,173,76,AAA,2013J
1755,498857,166,75,AAA,2013J
1755,508818,166,73,AAA,2013J
1755,512460,173,75,AAA,2013J
1755,544103,166,81,AAA,2013J
1755,550383,166,79,AAA,2013J
1755,564450,165,63,AAA,2013J
1755,572652,166,68,AAA,2013J
1755,580389,172,68,AAA,2013J
1755,588775,166,86,AAA,2013J
1755,591774,166,78,AAA,2013J
1755,603861,174,69,AAA,2013J
1755,704156,166,56,AAA,2013J
1755,705379,167,78,AAA,2013J
1755,749412,150,78,AAA,2013J
1755,760729,163,82,AAA,2013J
1755,905042,165,80,AAA,2013J
1755,949618,164,72,AAA,2013J
1755,958987,169,77,AAA,2013J
1755,968578,174,72,AAA,2013J
1755,969076,166,36,AAA,2013J
1755,971027,164,55,AAA,2013J
1755,978739,170,58,AAA,2013J
1755,1035023,165,68,AAA,2013J
1755,1105478,166,82,AAA,2013J
1755,1402638,171,80,AAA,2013J
1755,1465690,164,87,AAA,2013J
1755,1472925,166,62,AAA,2013J
1755,1488959,167,64,AAA,2013J
1755,1518989,170,70,AAA,2013J
1755,1618738,164,83,AAA,2013J
1755,1626710,158,85,AAA,2013J
1755,1640609,165,85,AAA,2013J
1755,1729319,166,82,AAA,2013J
1755,1746134,156,83,AAA,2013J
1755,1765788,170,74,AAA,2013J
1755,1801229,169,78,AAA,2013J
1755,1801641,165,85,AAA,2013J
1755,1847830,165,73,AAA,2013J
1755,1860318,166,63,AAA,2013J
1755,1889511,166,78,AAA,2013J
1755,1889577,166,75,AAA,2013J
1755,1894188,163,70,AAA,2013J
1755,1938355,161,84,AAA,2013J
1755,1942396,168,65,AAA,2013J
1755,1970390,171,80,AAA,2013J
1755,2011876,166,77,AAA,2013J
1755,2012966,165,81,AAA,2013J
1755,2051699,178,67,AAA,2013J
1755,2062879,165,65,AAA,2013J
1755,2080474,173,60,AAA,2013J
1755,2083877,166,60,AAA,2013J
1755,2084066,181,52,AAA,2013J
1755,2104505,165,65,AAA,2013J
1755,2122180,174,79,AAA,2013J
1755,2143752,165,52,AAA,2013J
1755,2146792,166,76,AAA,2013J
1755,2153153,165,55,AAA,2013J
1755,2155014,180,79,AAA,2013J
1755,2171627,171,70,AAA,2013J
1755,2182846,165,70,AAA,2013J
1755,2194100,166,80,AAA,2013J
1755,2197016,163,76,AAA,2013J
1755,2208424,165,85,AAA,2013J
1755,2229865,166,78,AAA,2013J
1755,2268379,172,87,AAA,2013J
1755,2278464,172,54,AAA,2013J
1755,2293923,169,58,AAA,2013J
1755,2329342,166,44,AAA,2013J
1755,2339528,172,85,AAA,2013J
1755,2342426,173,78,AAA,2013J
1755,2344901,166,59,AAA,2013J
1755,2358056,165,68,AAA,2013J
1755,2364471,167,85,AAA,2013J
1755,2367155,166,86,AAA,2013J
1755,2369266,170,57,AAA,2013J
1755,2376496,166,76,AAA,2013J
1755,2391984,167,68,AAA,2013J
1755,2411661,168,42,AAA,2013J
1755,2412002,171,86,AAA,2013J
1755,2412967,171,72,AAA,2013J
1755,2437837,165,87,AAA,2013J
1755,2449878,181,55,AAA,2013J
1755,2457256,168,80,AAA,2013J
1755,2458355,166,92,AAA,2013J
1755,2460080,175,78,AAA,2013J
1755,2469673,187,30,AAA,2013J
1755,2479954,177,78,AAA,2013J
1755,2481901,164,70,AAA,2013J
1755,2482700,165,48,AAA,2013J
1755,2486127,163,77,AAA,2013J
1755,2498700,173,78,AAA,2013J
1755,2516503,165,78,AAA,2013J
1755,2518069,165,79,AAA,2013J
1755,2521459,180,67,AAA,2013J
1755,2523736,177,63,AAA,2013J
1755,2529279,169,85,AAA,2013J
1755,2532302,163,71,AAA,2013J
1755,2536991,170,82,AAA,2013J
1755,2550279,167,66,AAA,2013J
1755,2551220,173,63,AAA,2013J
1755,2555340,164,84,AAA,2013J
1755,2557283,165,92,AAA,2013J
1755,2559575,166,80,AAA,2013J
1755,2562034,166,65,AAA,2013J
1755,2566163,164,74,AAA,2013J
1755,2566592,165,70,AAA,2013J
1755,2574528,176,82,AAA,2013J
1755,2574583,166,65,AAA,2013J
1755,2578995,169,78,AAA,2013J
1755,2586560,175,77,AAA,2013J
1755,2594139,188,79,AAA,2013J
1755,2598871,164,73,AAA,2013J
1755,2599352,176,77,AAA,2013J
1755,2600688,164,77,AAA,2013J
1755,2606098,172,68,AAA,2013J
1755,2613116,164,84,AAA,2013J
1755,2617002,166,66,AAA,2013J
1755,2639540,171,82,AAA,2013J
1755,2639641,166,70,AAA,2013J
1755,2641155,165,80,AAA,2013J
1755,2643002,169,59,AAA,2013J
1755,2645733,166,89,AAA,2013J
1755,2649826,160,87,AAA,2013J
1755,2650282,166,85,AAA,2013J
1755,2664024,169,68,AAA,2013J
1755,2666246,166,76,AAA,2013J
1755,2669816,172,50,AAA,2013J
1755,2671132,165,69,AAA,2013J
1755,2678643,166,62,AAA,2013J
1755,2685865,171,82,AAA,2013J
1755,2688067,166,68,AAA,2013J
1755,2689958,166,82,AAA,2013J
1755,2691206,172,90,AAA,2013J
1755,2691244,170,54,AAA,2013J
1755,2694424,162,94,AAA,2013J
1755,2698257,166,67,AAA,2013J
1756,704156,215,70,AAA,2013J
1756,705379,213,80,AAA,2013J
1756,749412,212,65,AAA,2013J
1756,760729,213,83,AAA,2013J
1756,905042,219,80,AAA,2013J
1756,949618,214,48,AAA,2013J
1756,958987,214,78,AAA,2013J
1756,968578,215,76,AAA,2013J
1756,971027,214,68,AAA,2013J
1756,978739,215,58,AAA,2013J
1756,1035023,215,72,AAA,2013J
1756,1105478,216,76,AAA,2013J
1756,1402638,216,75,AAA,2013J
1756,1465690,215,76,AAA,2013J
1756,1472925,213,67,AAA,2013J
1756,1488959,217,51,AAA,2013J
1756,1518989,215,70,AAA,2013J
1756,1618738,212,67,AAA,2013J
1756,1626710,214,85,AAA,2013J
1756,1640609,212,86,AAA,2013J
1756,1729319,215,73,AAA,2013J
1756,1746134,214,85,AAA,2013J
1756,1765788,218,70,AAA,2013J
1756,1801229,215,78,AAA,2013J
1756,1801641,214,76,AAA,2013J
1756,1847830,214,64,AAA,2013J
1756,1860318,215,59,AAA,2013J
1756,1889511,215,64,AAA,2013J
1756,1889577,215,68,AAA,2013J
1756,1894188,209,69,AAA,2013J
1756,1938355,209,64,AAA,2013J
1756,1942396,215,63,AAA,2013J
1756,1970390,217,80,AAA,2013J
1756,1976139,214,40,AAA,2013J
1756,2011876,215,75,AAA,2013J
1756,2012966,214,82,AAA,2013J
1756,2051699,215,69,AAA,2013J
1756,2062879,215,65,AAA,2013J
1756,2080474,214,64,AAA,2013J
1756,2083877,215,75,AAA,2013J
1756,2104505,215,65,AAA,2013J
1756,2122180,215,85,AAA,2013J
1756,2143752,212,53,AAA,2013J
1756,2146792,215,68,AAA,2013J
1756,2153153,215,57,AAA,2013J
1756,2155014,215,77,AAA,2013J
1756,2171627,211,65,AAA,2013J
1756,2182846,213,68,AAA,2013J
1756,2194100,214,65,AAA,2013J
1756,2197016,214,76,AAA,2013J
1756,2208424,214,60,AAA,2013J
1756,2229865,215,80,AAA,2013J
1756,2268379,215,86,AAA,2013J
1756,2278464,215,35,AAA,2013J
1756,2293923,211,65,AAA,2013J
1756,2329342,215,72,AAA,2013J
1756,2339528,214,81,AAA,2013J
1756,2342426,215,80,AAA,2013J
1756,2358056,216,76,AAA,2013J
1756,2364471,220,72,AAA,2013J
1756,2367155,211,64,AAA,2013J
1756,2369266,216,56,AAA,2013J
1756,2376496,215,85,AAA,2013J
1756,2411661,215,40,AAA,2013J
1756,2412002,215,89,AAA,2013J
1756,2412967,215,79,AAA,2013J
1756,2437837,214,72,AAA,2013J
1756,2449878,215,65,AAA,2013J
1756,2457256,215,65,AAA,2013J
1756,2458355,215,92,AAA,2013J
1756,2460080,214,68,AAA,2013J
1756,2469673,214,45,AAA,2013J
1756,2479954,215,78,AAA,2013J
1756,2481901,214,72,AAA,2013J
1756,2482700,214,65,AAA,2013J
1756,2486127,219,78,AAA,2013J
1756,2498700,219,81,AAA,2013J
1756,2516503,215,80,AAA,2013J
1756,2518069,203,75,AAA,2013J
1756,2521459,215,70,AAA,2013J
1756,2529279,212,79,AAA,2013J
1756,2532302,212,40,AAA,2013J
1756,2536991,215,98,AAA,2013J
1756,2550279,221,64,AAA,2013J
1756,2551220,215,63,AAA,2013J
1756,2555340,214,80,AAA,2013J
1756,2557283,214,79,AAA,2013J
1756,2559575,214,73,AAA,2013J
1756,2562034,223,70,AAA,2013J
1756,2566163,215,78,AAA,2013J
1756,2566592,214,86,AAA,2013J
1756,2574528,215,82,AAA,2013J
1756,2574583,215,77,AAA,2013J
1756,2578995,215,80,AAA,2013J
1756,2586560,212,67,AAA,2013J
1756,2594139,215,62,AAA,2013J
1756,2598871,212,80,AAA,2013J
1756,2599352,215,73,AAA,2013J
1756,2600688,215,65,AAA,2013J
1756,2606098,215,78,AAA,2013J
1756,2613116,214,84,AAA,2013J
1756,2617002,215,71,AAA,2013J
1756,2639449,215,40,AAA,2013J
1756,2639540,215,81,AAA,2013J
1756,2639641,214,75,AAA,2013J
1756,2641155,214,78,AAA,2013J
1756,2643002,215,25,AAA,2013J
1756,2645733,215,73,AAA,2013J
1756,2649826,208,88,AAA,2013J
1756,2650282,238,84,AAA,2013J
1756,2664024,219,78,AAA,2013J
1756,2666246,214,78,AAA,2013J
1756,2669816,215,35,AAA,2013J
1756,2671132,207,69,AAA,2013J
1756,2678643,216,66,AAA,2013J
1756,2685865,215,77,AAA,2013J
1756,2688067,215,76,AAA,2013J
1756,2689958,215,82,AAA,2013J
1756,2691206,215,85,AAA,2013J
1756,2691244,213,62,AAA,2013J
1756,2694424,215,60,AAA,2013J
1756,2698257,215,74,AAA,2013J
1756,11391,212,82,AAA,2013J
1756,28400,212,60,AAA,2013J
1756,31604,213,75,AAA,2013J
1756,32885,222,75,AAA,2013J
1756,38053,215,68,AAA,2013J
1756,45462,216,68,AAA,2013J
1756,45642,227,73,AAA,2013J
1756,52130,215,70,AAA,2013J
1756,53025,212,81,AAA,2013J
1756,57506,214,68,AAA,2013J
1756,58873,215,78,AAA,2013J
1756,59185,215,89,AAA,2013J
1756,62155,213,77,AAA,2013J
1756,63400,215,79,AAA,2013J
1756,70464,198,38,AAA,2013J
1756,71361,215,75,AAA,2013J
1756,75091,212,65,AAA,2013J
1756,77367,215,64,AAA,2013J
1756,91265,220,57,AAA,2013J
1756,98094,202,62,AAA,2013J
1756,100893,218,66,AAA,2013J
1756,101781,213,74,AAA,2013J
1756,102806,215,60,AAA,2013J
1756,102952,215,81,AAA,2013J
1756,104476,215,78,AAA,2013J
1756,106577,215,65,AAA,2013J
1756,110175,215,69,AAA,2013J
1756,111717,215,83,AAA,2013J
1756,113295,222,78,AAA,2013J
1756,114017,214,71,AAA,2013J
1756,114999,214,54,AAA,2013J
1756,116541,220,50,AAA,2013J
1756,116692,208,72,AAA,2013J
1756,118983,215,45,AAA,2013J
1756,123044,215,68,AAA,2013J
1756,127582,215,67,AAA,2013J
1756,132976,215,62,AAA,2013J
1756,134143,215,81,AAA,2013J
1756,137873,215,87,AAA,2013J
1756,141355,215,71,AAA,2013J
1756,142326,212,82,AAA,2013J
1756,144801,216,79,AAA,2013J
1756,145130,215,63,AAA,2013J
1756,146188,215,40,AAA,2013J
1756,151358,212,50,AAA,2013J
1756,155550,215,65,AAA,2013J
1756,155854,214,78,AAA,2013J
1756,157568,215,59,AAA,2013J
1756,164259,214,68,AAA,2013J
1756,167906,215,75,AAA,2013J
1756,168936,215,61,AAA,2013J
1756,172112,215,75,AAA,2013J
1756,172797,213,60,AAA,2013J
1756,174782,213,80,AAA,2013J
1756,175392,213,78,AAA,2013J
1756,175932,214,82,AAA,2013J
1756,175991,239,35,AAA,2013J
1756,180753,209,44,AAA,2013J
1756,183096,215,57,AAA,2013J
